z,P
250.,0.00030728056547384266
500.,0.00028180622953623865
750.,0.0002585354551086913
1000.,0.00023725707325747132
1250.,0.00021779016907202365
1500.,0.00019997346072266872
1750.,0.0001836615483589317
2000.,0.00016872275097438525
2250.,0.00015503753540567185
2500.,0.0001424972459470675
2750.,0.00013100302292547863
3000.,0.00012046485789103748
3250.,0.0001108007564759702
3500.,0.00010193599060237638
3750.,0.00009380242716225466
4000.,0.00008633792339333879
4250.,0.00007948578111588624
4500.,0.00007319425331569485
4750.,0.00006741609751982978
5000.,0.00006210817115040415
5250.,0.00005723106463390001
5500.,0.0000527487685328714
5750.,0.00004862837138067597
6000.,0.00004483978525550784
6250.,0.00004135549643941245
6500.,0.0000381503387795048
6750.,0.00003520128760849632
7000.,0.000032487272294598215
7250.,0.00002998900568064393
7500.,0.000027688828841863442
7750.,0.000025570569743654325
8000.,0.000023619414517006178
8250.,0.000021821790191741453
8500.,0.000020165257837960195
8750.,0.000018638415165354027
9000.,0.000017230807719556515
9250.,0.000015932847895443
9500.,0.000014735741060181975
9750.,0.000013631418144691849
10000.,0.000012612474121665723
10250.,0.000011672111842139182
10500.,0.000010804090751260322
10750.,0.000010002680047978391
11000.,9.262615893256587e-6
11250.,8.57906230754577e-6
11500.,7.947575430990047e-6
11750.,7.364070849503324e-6
12000.,6.8247937167577895e-6
12250.,6.3262914265201425e-6
12500.,5.8653886119042645e-6
12750.,5.439164268193804e-6
13000.,5.044930814121182e-6
13250.,4.68021492304264e-6
13500.,4.342739970485585e-6
13750.,4.030409958204616e-6
14000.,3.741294787295793e-6
14250.,3.47361676420189e-6
14500.,3.225738233701351e-6
14750.,2.9961502423034884e-6
15000.,2.7834621439595732e-6
15250.,2.586392067723168e-6
15500.,2.4037581740208623e-6
15750.,2.2344706325940934e-6
16000.,2.0775242609982465e-6
16250.,1.9319917678527227e-6
16500.,1.7970175498695794e-6
16750.,1.6718119960932606e-6
17000.,1.5556462567998067e-6
17250.,1.4478474381632896e-6
17500.,1.347794187135308e-6
17750.,1.2549126340273909e-6
18000.,1.1686726630632289e-6
18250.,1.088584483701386e-6
18500.,1.0141954778421453e-6
18750.,9.450873001430713e-7
19000.,8.808732105956372e-7
19250.,8.211956202757964e-7
19500.,7.6572383278952e-7
19750.,7.141519654036385e-7
20000.,6.661970351951689e-7
20250.,6.215971967796486e-7
20500.,5.80110119301237e-7
20750.,5.415114913934149e-7
21000.,5.055936437576765e-7
21250.,4.7216427986638196e-7
21500.,4.410453060814113e-7
21750.,4.120717531995006e-7
22000.,3.8509078209319056e-7
22250.,3.599607667191985e-7
22500.,3.3655044831765823e-7
22750.,3.1473815513150017e-7
23000.,2.9441108243808926e-7
23250.,2.7546462810982773e-7
23500.,2.5780177930926643e-7
23750.,2.4133254628086403e-7
24000.,2.2597343952842422e-7
24250.,2.1164698696703093e-7
24500.,1.982812879132864e-7
24750.,1.858096010299417e-7
25000.,1.741699635724517e-7
25250.,1.633048394974527e-7
25500.,1.5316079418819166e-7
25750.,1.4368819373091624e-7
26000.,1.34840926840726e-7
26250.,1.2657614768632172e-7
26500.,1.1885403800186148e-7
26750.,1.1163758700155635e-7
27000.,1.0489238772979468e-7
27250.,9.85864485872228e-8
27500.,9.269001887220025e-8
27750.,8.717542726805842e-8
28000.,8.201693229025851e-8
28250.,7.719058378456882e-8
28500.,7.267409463817879e-8
28750.,6.844672193083967e-8
29000.,6.448915681312069e-8
29250.,6.078342245405053e-8
29500.,5.7312779451266574e-8
29750.,5.4061638143582264e-8
30000.,5.1015477308993384e-8
30250.,4.816076877085989e-8
