z,P
1.515e7,1.399104137043179e-8
1.52e7,1.394939080137602e-8
1.525e7,1.390794732362981e-8
1.53e7,1.3866709397035306e-8
1.535e7,1.38256754972509e-8
1.54e7,1.3784844115540825e-8
1.545e7,1.3744213758568655e-8
1.55e7,1.3703782948192989e-8
1.555e7,1.3663550221267359e-8
1.56e7,1.362351412944319e-8
1.565e7,1.358367323897577e-8
1.57e7,1.3544026130533702e-8
1.575e7,1.3504571399011337e-8
1.58e7,1.3465307653343596e-8
1.585e7,1.3426233516324853e-8
1.59e7,1.3387347624429963e-8
1.595e7,1.3348648627638175e-8
1.6e7,1.3310135189260226e-8
1.605e7,1.327180598576763e-8
1.61e7,1.3233659706625593e-8
1.615e7,1.3195695054126904e-8
1.62e7,1.3157910743230536e-8
1.625e7,1.3120305501401099e-8
1.63e7,1.3082878068451458e-8
1.635e7,1.3045627196387687e-8
1.64e7,1.3008551649256764e-8
1.645e7,1.2971650202996013e-8
1.65e7,1.2934921645285283e-8
1.655e7,1.2898364775401264e-8
1.66e7,1.286197840407415e-8
1.665e7,1.2825761353346378e-8
1.67e7,1.2789712456433257e-8
1.675e7,1.275383055758648e-8
1.68e7,1.2718114511958708e-8
1.685e7,1.2682563185471128e-8
1.69e7,1.264717545468227e-8
1.695e7,1.2611950206659217e-8
1.7e7,1.2576886338850783e-8
1.705e7,1.2541982758962012e-8
1.71e7,1.2507238384831187e-8
1.715e7,1.2472652144308653e-8
1.72e7,1.2438222975136723e-8
1.725e7,1.2403949824832121e-8
1.73e7,1.2369831650569981e-8
1.735e7,1.2335867419068953e-8
1.74e7,1.2302056106479135e-8
1.745e7,1.2268396698270167e-8
1.75e7,1.223488818912257e-8
1.755e7,1.2201529582819122e-8
1.76e7,1.2168319892139175e-8
1.765e7,1.2135258138753144e-8
1.77e7,1.210234335311987e-8
1.775e7,1.20695745743843e-8
1.78e7,1.2036950850277273e-8
1.785e7,1.2004471237016788e-8
1.79e7,1.197213479921006e-8
1.795e7,1.193994060975771e-8
1.8e7,1.1907887749758918e-8
1.805e7,1.1875975308417673e-8
1.81e7,1.1844202382950975e-8
1.815e7,1.1812568078497863e-8
1.82e7,1.1781071508029653e-8
1.825e7,1.174971179226198e-8
1.83e7,1.1718488059567246e-8
1.835e7,1.1687399445889099e-8
1.84e7,1.1656445094657351e-8
1.845e7,1.1625624156704882e-8
1.85e7,1.1594935790184726e-8
1.855e7,1.156437916048929e-8
1.86e7,1.1533953440169716e-8
1.865e7,1.1503657808857306e-8
1.87e7,1.1473491453185161e-8
1.875e7,1.1443453566711391e-8
1.88e7,1.141354334984323e-8
1.885e7,1.1383760009762254e-8
1.89e7,1.135410276035027e-8
1.895e7,1.132457082211674e-8
1.9e7,1.1295163422126605e-8
1.905e7,1.1265879793929602e-8
1.91e7,1.1236719177490316e-8
1.915e7,1.1207680819118789e-8
1.92e7,1.1178763971402654e-8
1.925e7,1.114996789313994e-8
1.93e7,1.1121291849272478e-8
1.935e7,1.109273511082057e-8
1.94e7,1.1064296954818441e-8
1.945e7,1.1035976664250294e-8
1.95e7,1.1007773527987523e-8
1.955e7,1.0979686840726468e-8
1.96e7,1.0951715902927157e-8
1.965e7,1.0923860020752892e-8
1.97e7,1.089611850601025e-8
1.975e7,1.0868490676090228e-8
1.98e7,1.0840975853910328e-8
1.985e7,1.0813573367856578e-8
1.99e7,1.078628255172717e-8
1.995e7,1.075910274467632e-8
2.e7,1.0732033291159026e-8
2.005e7,1.070507354087649e-8
2.01e7,1.0678222848722054e-8
2.015e7,1.0651480574728156e-8
2.02e7,1.0624846084013864e-8
2.025e7,1.0598318746732765e-8
2.03e7,1.0571897938021837e-8
2.035e7,1.0545583037950944e-8
2.04e7,1.0519373431472576e-8
2.045e7,1.0493268508373031e-8
2.05e7,1.0467267663223143e-8
2.055e7,1.0441370295330434e-8
2.06e7,1.041557580869162e-8
2.065e7,1.0389883611945562e-8
2.07e7,1.0364293118326928e-8
2.075e7,1.0338803745620509e-8
2.08e7,1.031341491611578e-8
2.085e7,1.0288126056562292e-8
2.09e7,1.0262936598125892e-8
2.095e7,1.0237845976344397e-8
2.1e7,1.0212853631085166e-8
2.105e7,1.0187959006502399e-8
2.11e7,1.016316155099481e-8
2.115e7,1.0138460717164571e-8
2.12e7,1.0113855961775864e-8
2.125e7,1.0089346745714575e-8
2.13e7,1.006493253394822e-8
2.135e7,1.004061279548626e-8
2.14e7,1.0016387003341182e-8
2.145e7,9.992254634489687e-9
2.15e7,9.968215169834602e-9
2.155e7,9.944268094167221e-9
2.16e7,9.920412896129824e-9
2.165e7,9.896649068179038e-9
2.17e7,9.872976106549312e-9
2.175e7,9.849393511216932e-9
2.18e7,9.825900785864653e-9
2.185e7,9.80249743784614e-9
2.19e7,9.779182978151645e-9
2.195e7,9.755956921373607e-9
2.2e7,9.73281878567247e-9
2.205e7,9.709768092743278e-9
2.21e7,9.686804367782681e-9
2.215e7,9.663927139456005e-9
2.22e7,9.641135939864675e-9
2.225e7,9.618430304514587e-9
2.23e7,9.595809772284155e-9
2.235e7,9.573273885393107e-9
2.24e7,9.550822189371647e-9
2.245e7,9.528454233029617e-9
2.25e7,9.50616956842641e-9
2.255e7,9.483967750841227e-9
2.26e7,9.46184833874307e-9
2.265e7,9.439810893762067e-9
2.27e7,9.417854980660091e-9
2.275e7,9.395980167302413e-9
2.28e7,9.37418602462952e-9
2.285e7,9.352472126629038e-9
2.29e7,9.330838050308017e-9
2.295e7,9.309283375665824e-9
2.3e7,9.287807685667e-9
2.305e7,9.266410566214663e-9
2.31e7,9.245091606123774e-9
2.315e7,9.223850397095377e-9
2.32e7,9.20268653369061e-9
2.325e7,9.181599613305055e-9
2.33e7,9.160589236143488e-9
2.335e7,9.139655005195052e-9
2.34e7,9.118796526208276e-9
2.345e7,9.098013407666714e-9
2.35e7,9.077305260764845e-9
2.355e7,9.056671699384023e-9
2.36e7,9.036112340068776e-9
2.365e7,9.015626802003499e-9
2.37e7,8.995214706989217e-9
2.375e7,8.974875679420672e-9
2.38e7,8.954609346263675e-9
2.385e7,8.934415337032606e-9
2.39e7,8.914293283768353e-9
2.395e7,8.894242821016288e-9
2.4e7,8.874263585804454e-9
2.405e7,8.854355217622302e-9
2.41e7,8.834517358399177e-9
2.415e7,8.81474965248352e-9
2.42e7,8.79505174662188e-9
2.425e7,8.775423289938307e-9
2.43e7,8.755863933914212e-9
2.435e7,8.736373332367964e-9
2.44e7,8.716951141434985e-9
2.445e7,8.697597019548094e-9
2.45e7,8.678310627417897e-9
2.455e7,8.6590916280134e-9
2.46e7,8.63993968654316e-9
2.465e7,8.620854470435877e-9
2.47e7,8.601835649322113e-9
2.475e7,8.582882895015437e-9
2.48e7,8.563995881494289e-9
2.485e7,8.545174284883712e-9
2.49e7,8.526417783437201e-9
2.495e7,8.507726057519337e-9
2.5e7,8.48909878958781e-9
2.505e7,8.470535664176064e-9
2.51e7,8.452036367876145e-9
2.515e7,8.433600589321586e-9
2.52e7,8.415228019170402e-9
2.525e7,8.39691835008849e-9
2.53e7,8.378671276733025e-9
2.535e7,8.360486495736011e-9
2.54e7,8.342363705688087e-9
2.545e7,8.324302607122446e-9
2.55e7,8.306302902499032e-9
2.555e7,8.28836429618856e-9
2.56e7,8.270486494457212e-9
2.565e7,8.252669205450917e-9
2.57e7,8.234912139180284e-9
2.575e7,8.217215007505479e-9
2.58e7,8.199577524121004e-9
2.585e7,8.181999404541149e-9
2.59e7,8.16448036608511e-9
2.595e7,8.147020127862614e-9
2.6e7,8.129618410759365e-9
2.605e7,8.112274937422874e-9
2.61e7,8.09498943224845e-9
2.615e7,8.0777616213649e-9
2.62e7,8.060591232621139e-9
2.625e7,8.04347799557202e-9
2.63e7,8.026421641465074e-9
2.635e7,8.009421903227101e-9
2.64e7,7.992478515450606e-9
2.645e7,7.975591214380856e-9
2.65e7,7.958759737902588e-9
2.655e7,7.941983825527415e-9
2.66e7,7.925263218380644e-9
2.665e7,7.908597659189035e-9
2.67e7,7.891986892267828e-9
2.675e7,7.875430663508465e-9
2.68e7,7.858928720366391e-9
2.685e7,7.842480811848682e-9
2.69e7,7.826086688502085e-9
2.695e7,7.80974610240095e-9
2.7e7,7.79345880713541e-9
2.705e7,7.777224557799653e-9
2.71e7,7.761043110980447e-9
2.715e7,7.744914224745186e-9
2.72e7,7.728837658631042e-9
2.725e7,7.712813173633052e-9
2.73e7,7.696840532193505e-9
2.735e7,7.680919498190501e-9
2.74e7,7.665049836926964e-9
2.745e7,7.649231315119917e-9
2.75e7,7.633463700889494e-9
2.755e7,7.617746763748597e-9
2.76e7,7.602080274591857e-9
2.765e7,7.586464005685447e-9
2.77e7,7.57089773065662e-9
2.775e7,7.555381224483454e-9
2.78e7,7.539914263484571e-9
2.785e7,7.524496625309018e-9
2.79e7,7.509128088926397e-9
2.795e7,7.49380843461682e-9
2.8e7,7.478537443961116e-9
2.805e7,7.463314899831033e-9
2.81e7,7.448140586379732e-9
2.815e7,7.433014289032149e-9
2.82e7,7.417935794475318e-9
2.825e7,7.40290489064945e-9
2.83e7,7.387921366738143e-9
2.835e7,7.3729850131594206e-9
2.84e7,7.358095621556616e-9
2.845e7,7.3432529847891085e-9
2.85e7,7.328456896923679e-9
2.855e7,7.313707153225193e-9
2.86e7,7.2990035501482084e-9
2.865e7,7.28434588532797e-9
2.87e7,7.2697339575719024e-9
2.875e7,7.255167566850912e-9
2.88e7,7.240646514291007e-9
2.885e7,7.2261706021647865e-9
2.89e7,7.2117396338830525e-9
2.895e7,7.197353413986767e-9
2.9e7,7.183011748138498e-9
2.905e7,7.168714443114555e-9
2.91e7,7.154461306796874e-9
2.915e7,7.140252148164976e-9
2.92e7,7.126086777288108e-9
2.925e7,7.111965005317306e-9
2.93e7,7.097886644477708e-9
2.935e7,7.083851508060943e-9
2.94e7,7.069859410417141e-9
2.945e7,7.055910166947637e-9
2.95e7,7.0420035940975566e-9
2.955e7,7.0281395093481186e-9
2.96e7,7.014317731209239e-9
2.965e7,7.000538079212481e-9
2.97e7,6.986800373903635e-9
2.975e7,6.973104436835475e-9
2.98e7,6.959450090560753e-9
2.985e7,6.945837158625087e-9
2.99e7,6.932265465559882e-9
2.995e7,6.918734836875646e-9
3.e7,6.905245099054631e-9
3.005e7,6.891796079544456e-9
3.01e7,6.878387606751215e-9
3.015e7,6.8650195100326025e-9
3.02e7,6.851691619691466e-9
3.025e7,6.838403766969028e-9
3.03e7,6.825155784038567e-9
3.035e7,6.811947503998803e-9
3.04e7,6.798778760867288e-9
3.045e7,6.785649389574456e-9
3.05e7,6.772559225956852e-9
3.055e7,6.759508106751295e-9
3.06e7,6.746495869588223e-9
3.065e7,6.73352235298589e-9
3.07e7,6.720587396344071e-9
3.075e7,6.707690839937955e-9
3.08e7,6.6948325249123715e-9
3.085e7,6.6820122932756e-9
3.09e7,6.669229987893544e-9
3.095e7,6.656485452483872e-9
3.1e7,6.643778531610242e-9
3.105e7,6.6311090706764464e-9
3.11e7,6.618476915920743e-9
3.115e7,6.605881914410225e-9
3.12e7,6.593323914035196e-9
3.125e7,6.580802763503462e-9
3.13e7,6.5683183123350035e-9
3.135e7,6.555870410856302e-9
3.14e7,6.543458910195119e-9
3.145e7,6.5310836622748574e-9
3.15e7,6.518744519809427e-9
3.155e7,6.506441336297703e-9
3.16e7,6.494173966018512e-9
3.165e7,6.481942264025314e-9
3.17e7,6.469746086140917e-9
3.175e7,6.4575852889525e-9
3.18e7,6.44545972980647e-9
3.185e7,6.43336926680333e-9
3.19e7,6.4213137587927645e-9
3.195e7,6.409293065368659e-9
3.2e7,6.397307046864086e-9
3.205e7,6.385355564346572e-9
3.21e7,6.373438479613026e-9
3.215e7,6.36155565518516e-9
3.22e7,6.34970695430446e-9
3.225e7,6.337892240927764e-9
3.23e7,6.326111379722261e-9
3.235e7,6.314364236061012e-9
3.24e7,6.302650676018222e-9
3.245e7,6.290970566364834e-9
3.25e7,6.279323774563675e-9
3.255e7,6.267710168765256e-9
3.26e7,6.256129617803097e-9
3.265e7,6.244581991189281e-9
3.27e7,6.233067159110243e-9
3.275e7,6.221584992422155e-9
3.28e7,6.210135362646714e-9
3.285e7,6.198718141966844e-9
3.29e7,6.187333203222334e-9
3.295e7,6.17598041990572e-9
3.3e7,6.16465966615802e-9
3.305e7,6.153370816764535e-9
3.31e7,6.1421137471507685e-9
3.315e7,6.130888333378217e-9
3.32e7,6.119694452140534e-9
3.325e7,6.1085319807591875e-9
3.33e7,6.097400797179575e-9
3.335e7,6.0863007799671544e-9
3.34e7,6.0752318083033325e-9
3.345e7,6.064193761981604e-9
3.35e7,6.053186521403728e-9
3.355e7,6.042209967575683e-9
3.36e7,6.0312639821041015e-9
3.365e7,6.0203484471922336e-9
3.37e7,6.009463245636346e-9
3.375e7,5.9986082608218514e-9
3.38e7,5.9877833767196634e-9
3.385e7,5.97698847788255e-9
3.39e7,5.966223449441391e-9
3.395e7,5.955488177101596e-9
3.4e7,5.944782547139474e-9
3.405e7,5.934106446398758e-9
3.41e7,5.9234597622868925e-9
3.415e7,5.912842382771597e-9
3.42e7,5.902254196377491e-9
3.425e7,5.891695092182446e-9
3.43e7,5.881164959814207e-9
3.435e7,5.870663689447009e-9
3.44e7,5.860191171798155e-9
3.445e7,5.849747298124714e-9
3.45e7,5.839331960220026e-9
3.455e7,5.828945050410646e-9
3.46e7,5.818586461552779e-9
3.465e7,5.80825608702922e-9
3.47e7,5.797953820746031e-9
3.475e7,5.787679557129311e-9
3.48e7,5.777433191122074e-9
3.485e7,5.767214618180965e-9
3.49e7,5.757023734273256e-9
3.495e7,5.746860435873659e-9
3.5e7,5.736724619961194e-9
3.505e7,5.726616184016162e-9
3.51e7,5.71653502601708e-9
3.515e7,5.706481044437693e-9
3.52e7,5.696454138243845e-9
3.525e7,5.686454206890699e-9
3.53e7,5.676481150319522e-9
3.535e7,5.666534868954982e-9
3.54e7,5.6566152637019826e-9
3.545e7,5.646722235943111e-9
3.55e7,5.636855687535401e-9
3.555e7,5.627015520807622e-9
3.56e7,5.617201638557543e-9
3.565e7,5.607413944049012e-9
3.57e7,5.5976523410090504e-9
3.575e7,5.587916733625415e-9
3.58e7,5.578207026543464e-9
3.585e7,5.568523124863653e-9
3.59e7,5.558864934138779e-9
3.595e7,5.5492323603713016e-9
3.6e7,5.53962531001054e-9
3.605e7,5.530043689950188e-9
3.61e7,5.520487407525588e-9
3.615e7,5.510956370511127e-9
3.62e7,5.501450487117677e-9
3.625e7,5.491969665989898e-9
3.63e7,5.482513816203852e-9
3.635e7,5.473082847264248e-9
3.64e7,5.463676669102167e-9
3.645e7,5.454295192072319e-9
3.65e7,5.444938326950739e-9
3.655e7,5.4356059849321516e-9
3.66e7,5.426298077627653e-9
3.665e7,5.417014517062188e-9
3.67e7,5.4077552156722206e-9
3.675e7,5.3985200863031606e-9
3.68e7,5.389309042207202e-9
3.685e7,5.38012199704079e-9
3.69e7,5.370958864862353e-9
3.695e7,5.361819560129912e-9
3.7e7,5.35270399769879e-9
3.705e7,5.3436120928192585e-9
3.71e7,5.334543761134461e-9
3.715e7,5.325498918677774e-9
3.72e7,5.316477481870891e-9
3.725e7,5.307479367521415e-9
3.73e7,5.298504492820638e-9
3.735e7,5.289552775341483e-9
3.74e7,5.280624133036057e-9
3.745e7,5.27171848423365e-9
3.75e7,5.262835747638608e-9
3.755e7,5.2539758423280355e-9
3.76e7,5.245138687749762e-9
3.765e7,5.2363242037202536e-9
3.77e7,5.227532310422385e-9
3.775e7,5.21876292840347e-9
3.78e7,5.2100159785731495e-9
3.785e7,5.2012913822013e-9
3.79e7,5.192589060916058e-9
3.795e7,5.1839089367017e-9
3.8e7,5.175250931896698e-9
3.805e7,5.166614969191675e-9
3.81e7,5.158000971627435e-9
3.815e7,5.149408862592999e-9
3.82e7,5.140838565823613e-9
3.825e7,5.132290005398781e-9
3.83e7,5.123763105740407e-9
3.835e7,5.1152577916107864e-9
3.84e7,5.106773988110714e-9
3.845e7,5.098311620677696e-9
3.85e7,5.089870615083853e-9
3.855e7,5.081450897434235e-9
3.86e7,5.0730523941649285e-9
3.865e7,5.064675032041082e-9
3.87e7,5.056318738155271e-9
3.875e7,5.0479834399255295e-9
3.88e7,5.039669065093577e-9
3.885e7,5.031375541723018e-9
3.89e7,5.023102798197601e-9
3.895e7,5.0148507632194225e-9
3.9e7,5.006619365807137e-9
3.905e7,4.998408535294208e-9
3.91e7,4.990218201327206e-9
3.915e7,4.9820482938640975e-9
3.92e7,4.97389874317242e-9
3.925e7,4.965769479827772e-9
3.93e7,4.9576604347118616e-9
3.935e7,4.949571539011085e-9
3.94e7,4.941502724214712e-9
3.945e7,4.933453922113214e-9
3.95e7,4.925425064796712e-9
3.955e7,4.917416084653286e-9
3.96e7,4.909426914367282e-9
3.965e7,4.901457486917866e-9
3.97e7,4.893507735577223e-9
3.975e7,4.8855775939091425e-9
3.98e7,4.877666995767246e-9
3.985e7,4.8697758752936525e-9
3.99e7,4.861904166917126e-9
3.995e7,4.8540518053518296e-9
4.e7,4.846218725595511e-9
4.005e7,4.8384048629281754e-9
4.01e7,4.830610152910421e-9
4.015e7,4.822834531382001e-9
4.02e7,4.815077934460313e-9
4.025e7,4.807340298538861e-9
4.03e7,4.799621560285841e-9
4.035e7,4.791921656642636e-9
