z,P
10000.,4.280233157919792e-7
20000.,3.379351398179206e-7
30000.,2.939116001022554e-7
40000.,2.659858548599981e-7
50000.,2.460271005269058e-7
60000.,2.307385339940277e-7
70000.,2.1848225498340039e-7
80000.,2.0833526239751777e-7
90000.,1.9973036373555465e-7
100000.,1.9229617311063434e-7
110000.,1.857773961492206e-7
120000.,1.799916518632631e-7
130000.,1.748045096738821e-7
140000.,1.7011428139284835e-7
150000.,1.658423484925794e-7
160000.,1.6192678405329418e-7
170000.,1.5831801619549738e-7
180000.,1.5497580064614446e-7
190000.,1.518670580751268e-7
200000.,1.4896429765518475e-7
210000.,1.4624444719004852e-7
220000.,1.436879709835218e-7
230000.,1.4127819507389838e-7
240000.,1.3900078436466536e-7
250000.,1.3684333267210224e-7
260000.,1.3479503784530692e-7
270000.,1.3284644176923425e-7
280000.,1.309892204106659e-7
290000.,1.2921601286155252e-7
300000.,1.2752028106301981e-7
310000.,1.2589619388084284e-7
320000.,1.243385306678644e-7
330000.,1.2284260054005787e-7
340000.,1.214041744140965e-7
350000.,1.2001942747828589e-7
360000.,1.1868489024688164e-7
370000.,1.1739740671748576e-7
380000.,1.1615409843906799e-7
390000.,1.1495233352408738e-7
400000.,1.1378969981665649e-7
410000.,1.12663981570621e-7
420000.,1.1157313910501547e-7
430000.,1.1051529099575465e-7
440000.,1.094886984364067e-7
450000.,1.0849175146110113e-7
460000.,1.0752295677182196e-7
470000.,1.065809269528021e-7
480000.,1.0566437088810673e-7
490000.,1.0477208522615038e-7
500000.,1.0390294675794282e-7
510000.,1.0305590559510611e-7
520000.,1.0222997904983772e-7
530000.,1.0142424613261283e-7
540000.,1.0063784259489193e-7
550000.,9.986995645384248e-8
560000.,9.911982394437106e-8
570000.,9.838672585082304e-8
580000.,9.76699841767606e-8
590000.,9.696895911640657e-8
600000.,9.628304629582811e-8
610000.,9.561167425576548e-8
620000.,9.495430215135441e-8
630000.,9.431041764688951e-8
640000.,9.367953498626929e-8
650000.,9.306119322197123e-8
660000.,9.245495458730464e-8
670000.,9.18604029983779e-8
680000.,9.127714267366272e-8
690000.,9.070479686034696e-8
700000.,9.014300665779718e-8
710000.,8.95914299294487e-8
720000.,8.904974029534245e-8
730000.,8.851762619828334e-8
740000.,8.799479003733058e-8
750000.,8.748094736291045e-8
760000.,8.697582612842112e-8
770000.,8.647916599366677e-8
780000.,8.599071767591989e-8
790000.,8.551024234478088e-8
800000.,8.503751105736726e-8
810000.,8.457230423067685e-8
820000.,8.411441114825412e-8
830000.,8.366362949853326e-8
840000.,8.321976494247779e-8
850000.,8.278263070832518e-8
860000.,8.235204721143975e-8
870000.,8.192784169745516e-8
880000.,8.150984790701501e-8
890000.,8.109790576058646e-8
900000.,8.069186106192498e-8
910000.,8.029156521890463e-8
920000.,7.989687498050012e-8
930000.,7.950765218883932e-8
940000.,7.912376354530027e-8
950000.,7.874508038971463e-8
960000.,7.837147849182549e-8
970000.,7.800283785418539e-8
980000.,7.763904252576517e-8
990000.,7.727998042558273e-8
1.e6,7.692554317572348e-8
1.01e6,7.657562594315873e-8
1.02e6,7.623012728981744e-8
1.03e6,7.588894903040557e-8
1.04e6,7.555199609750138e-8
1.05e6,7.521917641348576e-8
1.06e6,7.489040076890277e-8
1.07e6,7.456558270686826e-8
1.08e6,7.424463841317256e-8
1.09e6,7.3927486611747e-8
1.1e6,7.361404846518551e-8
1.11e6,7.33042474800333e-8
1.12e6,7.299800941657343e-8
1.13e6,7.269526220285952e-8
1.14e6,7.239593585276021e-8
1.15e6,7.209996238778993e-8
1.16e6,7.180727576252743e-8
1.17e6,7.151781179342014e-8
1.18e6,7.123150809079947e-8
1.19e6,7.094830399393195e-8
1.2e6,7.066814050894838e-8
1.21e6,7.039096024949886e-8
1.22e6,7.011670737999555e-8
1.23e6,6.984532756130659e-8
1.24e6,6.95767678987801e-8
1.25e6,6.931097689247414e-8
1.26e6,6.904790438949019e-8
1.27e6,6.87875015382989e-8
1.28e6,6.852972074496333e-8
1.29e6,6.827451563116335e-8
1.3e6,6.802184099393805e-8
1.31e6,6.777165276706085e-8
1.32e6,6.752390798396692e-8
1.33e6,6.727856474216416e-8
1.34e6,6.703558216905402e-8
1.35e6,6.679492038909644e-8
1.36e6,6.655654049225859e-8
1.37e6,6.632040450368667e-8
1.38e6,6.608647535454359e-8
1.39e6,6.585471685396402e-8
1.4e6,6.562509366206959e-8
1.41e6,6.539757126400248e-8
1.42e6,6.51721159449314e-8
1.43e6,6.49486947659814e-8
1.44e6,6.472727554105708e-8
1.45e6,6.45078268145084e-8
1.46e6,6.429031783961437e-8
1.47e6,6.407471855783939e-8
1.48e6,6.386099957883573e-8
1.49e6,6.364913216115861e-8
1.5e6,6.343908819366443e-8
1.51e6,6.323084017755914e-8
1.52e6,6.302436120907888e-8
1.53e6,6.281962496276728e-8
1.54e6,6.261660567533179e-8
1.55e6,6.241527813005006e-8
1.56e6,6.22156176417104e-8
1.57e6,6.201760004205758e-8
1.58e6,6.18212016657297e-8
1.59e6,6.162639933666435e-8
1.6e6,6.143317035495417e-8
1.61e6,6.12414924841364e-8
1.62e6,6.105134393890071e-8
1.63e6,6.086270337319251e-8
1.64e6,6.067554986870628e-8
1.65e6,6.048986292374418e-8
1.66e6,6.030562244243543e-8
1.67e6,6.012280872429285e-8
1.68e6,5.994140245410481e-8
1.69e6,5.976138469213966e-8
1.7e6,5.9582736864657764e-8
1.71e6,5.940544075471851e-8
1.72e6,5.922947849326996e-8
1.73e6,5.905483255051115e-8
1.74e6,5.8881485727518784e-8
1.75e6,5.870942114812683e-8
1.76e6,5.8538622251050505e-8
1.77e6,5.836907278224847e-8
1.78e6,5.820075678750862e-8
1.79e6,5.80336586052568e-8
1.8e6,5.786776285957709e-8
1.81e6,5.7703054453434294e-8
1.82e6,5.753951856209574e-8
1.83e6,5.737714062674299e-8
1.84e6,5.7215906348269174e-8
1.85e6,5.705580168124991e-8
1.86e6,5.689681282809122e-8
1.87e6,5.673892623334081e-8
1.88e6,5.658212857815809e-8
1.89e6,5.642640677494223e-8
1.9e6,5.6271747962109114e-8
1.91e6,5.611813949901228e-8
1.92e6,5.596556896100593e-8
1.93e6,5.581402413463966e-8
1.94e6,5.566349301299062e-8
1.95e6,5.5513963791117055e-8
1.96e6,5.5365424861635804e-8
1.97e6,5.5217864810421895e-8
1.98e6,5.507127241242021e-8
1.99e6,5.492563662756866e-8
2.e6,5.4780946596830746e-8
2.01e6,5.4637191638332764e-8
2.02e6,5.449436124360041e-8
2.03e6,5.435244507389554e-8
2.04e6,5.4211432956647554e-8
2.05e6,5.4071314881976745e-8
2.06e6,5.39320809993067e-8
2.07e6,5.379372161406407e-8
2.08e6,5.3656227184462134e-8
2.09e6,5.351958831836646e-8
2.1e6,5.338379577023786e-8
2.11e6,5.324884043815404e-8
2.12e6,5.311471336090502e-8
2.13e6,5.298140571515989e-8
2.14e6,5.284890881270516e-8
2.15e6,5.271721409774967e-8
2.16e6,5.258631314429739e-8
2.17e6,5.2456197653581657e-8
2.18e6,5.2326859451564826e-8
2.19e6,5.219829048649601e-8
2.2e6,5.2070482826528566e-8
2.21e6,5.194342865739469e-8
2.22e6,5.181712028013549e-8
2.23e6,5.1691550108884086e-8
2.24e6,5.156671066870258e-8
2.25e6,5.144259459346896e-8
2.26e6,5.131919462381309e-8
2.27e6,5.119650360510286e-8
2.28e6,5.107451448547361e-8
2.29e6,5.0953220313907046e-8
2.3e6,5.083261423835131e-8
2.31e6,5.071268950388588e-8
2.32e6,5.0593439450927776e-8
2.33e6,5.047485751347738e-8
2.34e6,5.035693721740746e-8
2.35e6,5.023967217878535e-8
2.36e6,5.012305610223817e-8
2.37e6,5.0007082779350454e-8
2.38e6,4.9891746087100497e-8
2.39e6,4.9777039986328474e-8
2.4e6,4.966295852024011e-8
2.41e6,4.954949581294394e-8
2.42e6,4.943664606801822e-8
2.43e6,4.9324403567110566e-8
2.44e6,4.921276266856736e-8
2.45e6,4.9101717806094135e-8
2.46e6,4.8991263487443214e-8
2.47e6,4.888139429312906e-8
2.48e6,4.8772104875172786e-8
2.49e6,4.8663389955872544e-8
2.5e6,4.855524432659935e-8
2.51e6,4.8447662846619347e-8
2.52e6,4.8340640441940096e-8
2.53e6,4.823417210418038e-8
2.54e6,4.812825288946502e-8
2.55e6,4.8022877917342713e-8
2.56e6,4.791804236972332e-8
2.57e6,4.7813741489841305e-8
2.58e6,4.770997058123648e-8
2.59e6,4.760672500675847e-8
2.6e6,4.750400018758971e-8
2.61e6,4.740179160228897e-8
2.62e6,4.730009478585467e-8
2.63e6,4.7198905328804814e-8
2.64e6,4.709821887627861e-8
2.65e6,4.6998031127153305e-8
2.66e6,4.6898337833179875e-8
2.67e6,4.679913479813587e-8
2.68e6,4.670041787699415e-8
2.69e6,4.6602182975109154e-8
2.7e6,4.650442604741708e-8
2.71e6,4.640714309765546e-8
2.72e6,4.6310330177592066e-8
2.73e6,4.6213983386275986e-8
2.74e6,4.6118098869295946e-8
2.75e6,4.6022672818058434e-8
2.76e6,4.592770146907622e-8
2.77e6,4.58331811032731e-8
2.78e6,4.57391080452984e-8
2.79e6,4.564547866285905e-8
2.8e6,4.5552289366059005e-8
2.81e6,4.545953660675643e-8
2.82e6,4.5367216877928727e-8
2.83e6,4.5275326713051696e-8
2.84e6,4.518386268548929e-8
2.85e6,4.509282140789515e-8
2.86e6,4.500219953162496e-8
2.87e6,4.491199374616033e-8
2.88e6,4.4822200778541314e-8
2.89e6,4.473281739281183e-8
2.9e6,4.4643840389473255e-8
2.91e6,4.455526660494945e-8
2.92e6,4.4467092911059546e-8
2.93e6,4.437931621450276e-8
2.94e6,4.4291933456349905e-8
2.95e6,4.420494161154535e-8
2.96e6,4.411833768841902e-8
2.97e6,4.403211872820347e-8
2.98e6,4.3946281804563975e-8
2.99e6,4.386082402313394e-8
3.e6,4.377574252105876e-8
3.01e6,4.369103446654924e-8
3.02e6,4.360669705844104e-8
3.03e6,4.352272752576325e-8
3.04e6,4.343912312731349e-8
3.05e6,4.3355881151240426e-8
3.06e6,4.327299891463437e-8
3.07e6,4.319047376312397e-8
3.08e6,4.310830307047989e-8
3.09e6,4.3026484238226004e-8
3.1e6,4.2945014695256604e-8
3.11e6,4.28638918974608e-8
3.12e6,4.278311332735093e-8
3.13e6,4.270267649370156e-8
3.14e6,4.2622578931189835e-8
3.15e6,4.254281820004582e-8
3.16e6,4.2463391885704875e-8
3.17e6,4.2384297598471006e-8
3.18e6,4.230553297317873e-8
3.19e6,4.222709566886827e-8
3.2e6,4.214898336845985e-8
3.21e6,4.2071193778436115e-8
3.22e6,4.199372462853123e-8
3.23e6,4.191657367142074e-8
3.24e6,4.1839738682421145e-8
3.25e6,4.176321745919139e-8
3.26e6,4.1687007821439615e-8
3.27e6,4.161110761063647e-8
3.28e6,4.1535514689729644e-8
3.29e6,4.146022694286736e-8
3.3e6,4.1385242275121914e-8
3.31e6,4.131055861222056e-8
3.32e6,4.123617390028037e-8
3.33e6,4.1162086105544536e-8
3.34e6,4.1088293214127766e-8
3.35e6,4.101479323176079e-8
3.36e6,4.0941584183541885e-8
3.37e6,4.086866411369153e-8
3.38e6,4.0796031085310356e-8
3.39e6,4.072368318014128e-8
3.4e6,4.065161849833594e-8
3.41e6,4.05798351582228e-8
3.42e6,4.050833129608273e-8
3.43e6,4.0437105065922004e-8
3.44e6,4.0366154639255363e-8
3.45e6,4.029547820488748e-8
3.46e6,4.022507396870016e-8
3.47e6,4.015494015344256e-8
3.48e6,4.008507499852311e-8
3.49e6,4.001547675980717e-8
3.5e6,3.99461437094153e-8
3.51e6,3.987707413552486e-8
3.52e6,3.980826634217756e-8
3.53e6,3.97397186490852e-8
3.54e6,3.967142939144174e-8
3.55e6,3.960339691973701e-8
3.56e6,3.953561959957347e-8
3.57e6,3.946809581148496e-8
3.58e6,3.940082395075926e-8
3.59e6,3.9333802427262295e-8
3.6e6,3.926702966526492e-8
3.61e6,3.920050410327384e-8
3.62e6,3.91342241938617e-8
3.63e6,3.906818840350428e-8
3.64e6,3.900239521241484e-8
3.65e6,3.893684311438532e-8
3.66e6,3.8871530616626765e-8
3.67e6,3.8806456239615215e-8
3.68e6,3.8741618516935116e-8
3.69e6,3.867701599512929e-8
3.7e6,3.8612647233549906e-8
3.71e6,3.854851080420977e-8
3.72e6,3.848460529163836e-8
3.73e6,3.842092929273799e-8
3.74e6,3.835748141664195e-8
3.75e6,3.829426028457707e-8
3.76e6,3.8231264529724696e-8
3.77e6,3.816849279708669e-8
3.78e6,3.810594374335096e-8
3.79e6,3.804361603676075e-8
3.8e6,3.7981508356984085e-8
3.81e6,3.791961939498679e-8
3.82e6,3.785794785290517e-8
3.83e6,3.779649244392301e-8
3.84e6,3.773525189214658e-8
3.85e6,3.767422493248652e-8
3.86e6,3.761341031053549e-8
3.87e6,3.755280678245298e-8
3.88e6,3.7492413114847125e-8
3.89e6,3.743222808466167e-8
3.9e6,3.7372250479061254e-8
3.91e6,3.7312479095321416e-8
3.92e6,3.725291274071777e-8
