time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1222.0,132.0
0.4,1500.0,169.0
0.6,1847.0,228.0
0.8,2261.0,300.0
1.0,2737.0,385.0
1.2,3306.0,522.0
1.4,4000.0,711.0
1.6,4888.0,963.0
1.8,6028.0,1341.0
2.0,7400.0,1838.0
2.2,8997.0,2477.0
2.4,11044.0,3331.0
2.6,13491.0,4479.0
2.8,16430.0,6010.0
3.0,20057.0,8156.0
3.2,24532.0,10985.0
3.4,30129.0,14852.0
3.6,36750.0,20063.0
3.8,44978.0,27042.0
4.0,54970.0,36455.0
4.2,67230.0,49228.0
4.4,82377.0,66363.0
4.6,100972.0,89734.0
4.8,123310.0,121100.0
5.0,150799.0,163125.0
5.2,184514.0,219945.0
5.4,226277.0,296833.0
5.6,277337.0,400371.0
5.8,340142.0,540061.0
6.0,416994.0,729009.0
6.2,510629.0,984941.0
6.4,626727.0,1329793.0
6.6,768946.0,1795263.0
6.8,944352.0,2424831.0
7.0,1160450.0,3273660.0
7.2,1425883.0,4419470.0
7.4,1752956.0,5962598.0
7.6,2155780.0,8048854.0
7.8,2655035.0,10865352.0
8.0,3270339.0,14666094.0
8.2,4030187.0,19796824.0
8.4,4972038.0,26719735.0
8.6,6140777.0,36062754.0
8.8,7593791.0,48685024.0
9.0,9400746.0,65720703.0
9.2,11651708.0,88710003.0
9.4,14460737.0,119756699.0
9.6,17969002.0,161657480.0
9.8,22361854.0,218226596.0
10.0,27872609.0,294596975.0
