time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1234.0,131.0
0.4,1496.0,178.0
0.6,1842.0,243.0
0.8,2241.0,309.0
1.0,2719.0,412.0
1.2,3318.0,552.0
1.4,4036.0,742.0
1.6,4944.0,1009.0
1.8,6095.0,1358.0
2.0,7422.0,1806.0
2.2,9137.0,2420.0
2.4,11151.0,3278.0
2.6,13627.0,4415.0
2.8,16555.0,5945.0
3.0,20299.0,8046.0
3.2,24714.0,10805.0
3.4,30120.0,14567.0
3.6,36781.0,19784.0
3.8,44918.0,26631.0
4.0,54999.0,35654.0
4.2,67436.0,48258.0
4.4,82504.0,65088.0
4.6,101170.0,87720.0
4.8,123714.0,118602.0
5.0,151481.0,160167.0
5.2,185410.0,216044.0
5.4,226880.0,291671.0
5.6,277881.0,394167.0
5.8,340560.0,532555.0
6.0,417258.0,719372.0
6.2,511922.0,971958.0
6.4,628063.0,1310850.0
6.6,770768.0,1769858.0
6.8,947138.0,2389230.0
7.0,1163566.0,3225969.0
7.2,1429579.0,4356045.0
7.4,1756904.0,5881302.0
7.6,2162086.0,7937807.0
7.8,2662535.0,10717338.0
8.0,3279364.0,14467088.0
8.2,4043234.0,19531005.0
8.4,4988208.0,26364812.0
8.6,6161068.0,35595132.0
8.8,7616075.0,48054935.0
9.0,9427684.0,64862903.0
9.2,11682405.0,87558031.0
9.4,14493434.0,118190355.0
9.6,18006150.0,159542314.0
9.8,22400600.0,215370667.0
10.0,27916988.0,290733371.0
