time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1212.0,139.0
0.4,1469.0,191.0
0.6,1785.0,256.0
0.8,2178.0,346.0
1.0,2655.0,473.0
1.2,3213.0,626.0
1.4,3935.0,878.0
1.6,4801.0,1164.0
1.8,5842.0,1595.0
2.0,7194.0,2181.0
2.2,8765.0,2958.0
2.4,10794.0,3979.0
2.6,13089.0,5379.0
2.8,15855.0,7334.0
3.0,19365.0,9939.0
3.2,23658.0,13400.0
3.4,28852.0,18035.0
3.6,35331.0,24369.0
3.8,43035.0,32970.0
4.0,52682.0,44557.0
4.2,64426.0,60070.0
4.4,78733.0,81032.0
4.6,96407.0,109141.0
4.8,118060.0,147415.0
5.0,145015.0,199148.0
5.2,177535.0,268704.0
5.4,217600.0,362904.0
5.6,266570.0,489473.0
5.8,327034.0,661301.0
6.0,401132.0,893062.0
6.2,492260.0,1205233.0
6.4,605046.0,1627100.0
6.6,742656.0,2196614.0
6.8,913124.0,2964366.0
7.0,1123488.0,4003050.0
7.2,1382618.0,5404467.0
7.4,1702482.0,7296593.0
7.6,2098693.0,9852548.0
7.8,2587862.0,13302111.0
8.0,3193502.0,17961657.0
8.2,3945336.0,24240739.0
8.4,4882103.0,32722321.0
8.6,6047634.0,44167236.0
8.8,7499444.0,59623221.0
9.0,9311672.0,80479366.0
9.2,11580088.0,108632169.0
9.4,14421888.0,146653478.0
9.6,17993180.0,197971254.0
9.8,22485858.0,267240814.0
10.0,28152398.0,360745685.0
