time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1227.0,133.0
0.4,1518.0,171.0
0.6,1872.0,233.0
0.8,2308.0,319.0
1.0,2813.0,406.0
1.2,3462.0,545.0
1.4,4200.0,741.0
1.6,5112.0,990.0
1.8,6285.0,1336.0
2.0,7672.0,1866.0
2.2,9356.0,2537.0
2.4,11443.0,3374.0
2.6,14028.0,4591.0
2.8,17078.0,6157.0
3.0,20810.0,8277.0
3.2,25311.0,11126.0
3.4,30892.0,14967.0
3.6,37806.0,20301.0
3.8,46377.0,27470.0
4.0,56830.0,37023.0
4.2,69462.0,49937.0
4.4,84980.0,67306.0
4.6,103811.0,91018.0
4.8,126828.0,122499.0
5.0,154946.0,165489.0
5.2,189788.0,223363.0
5.4,232623.0,301515.0
5.6,284964.0,407329.0
5.8,349100.0,551078.0
6.0,427970.0,743961.0
6.2,524326.0,1003530.0
6.4,642809.0,1354041.0
6.6,787857.0,1827052.0
6.8,967443.0,2465683.0
7.0,1188448.0,3327245.0
7.2,1460731.0,4491742.0
7.4,1795725.0,6065861.0
7.6,2210102.0,8186386.0
7.8,2721012.0,11054241.0
8.0,3351692.0,14920691.0
8.2,4131209.0,20140160.0
8.4,5097040.0,27188510.0
8.6,6295797.0,36697265.0
8.8,7785007.0,49539940.0
9.0,9634654.0,66877988.0
9.2,11938199.0,90271431.0
9.4,14810817.0,121851916.0
9.6,18403403.0,164488161.0
9.8,22898206.0,222040471.0
10.0,28540900.0,299726764.0
