time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1202.0,133.0
0.4,1465.0,189.0
0.6,1816.0,239.0
0.8,2196.0,340.0
1.0,2670.0,450.0
1.2,3273.0,622.0
1.4,4016.0,858.0
1.6,4984.0,1156.0
1.8,6105.0,1541.0
2.0,7433.0,2046.0
2.2,9048.0,2739.0
2.4,11014.0,3719.0
2.6,13398.0,4979.0
2.8,16472.0,6663.0
3.0,20174.0,9010.0
3.2,24720.0,12197.0
3.4,30234.0,16580.0
3.6,37062.0,22344.0
3.8,45414.0,30115.0
4.0,55574.0,40653.0
4.2,67813.0,54846.0
4.4,82834.0,74220.0
4.6,101332.0,100370.0
4.8,124260.0,135358.0
5.0,152311.0,182267.0
5.2,186533.0,246107.0
5.4,228681.0,332093.0
5.6,279953.0,448561.0
5.8,343239.0,605703.0
6.0,420534.0,818139.0
6.2,515705.0,1104434.0
6.4,632300.0,1489858.0
6.6,775779.0,2011638.0
6.8,952610.0,2716769.0
7.0,1171734.0,3667018.0
7.2,1440135.0,4949903.0
7.4,1771235.0,6683161.0
7.6,2179582.0,9023297.0
7.8,2685304.0,12183062.0
8.0,3310747.0,16439929.0
8.2,4086784.0,22191817.0
8.4,5048158.0,29959437.0
8.6,6243066.0,40444185.0
8.8,7727906.0,54598028.0
9.0,9579229.0,73712374.0
9.2,11890906.0,99512935.0
9.4,14781174.0,134328917.0
9.6,18399474.0,181337107.0
9.8,22942115.0,244789826.0
10.0,28651817.0,330441671.0
