time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1236.0,135.0
0.4,1540.0,180.0
0.6,1885.0,245.0
0.8,2291.0,341.0
1.0,2784.0,454.0
1.2,3412.0,600.0
1.4,4126.0,795.0
1.6,5004.0,1100.0
1.8,6156.0,1491.0
2.0,7480.0,2029.0
2.2,9150.0,2739.0
2.4,11145.0,3729.0
2.6,13663.0,5114.0
2.8,16772.0,6829.0
3.0,20621.0,9256.0
3.2,25147.0,12544.0
3.4,30716.0,16999.0
3.6,37465.0,23024.0
3.8,45830.0,31165.0
4.0,56149.0,41984.0
4.2,68583.0,56713.0
4.4,83921.0,77202.0
4.6,102977.0,104126.0
4.8,125846.0,140822.0
5.0,153682.0,190188.0
5.2,188348.0,257240.0
5.4,230705.0,347639.0
5.6,282982.0,468908.0
5.8,346764.0,633072.0
6.0,425118.0,854576.0
6.2,520978.0,1152986.0
6.4,639228.0,1558274.0
6.6,785591.0,2103857.0
6.8,964496.0,2837536.0
7.0,1185809.0,3831680.0
7.2,1457560.0,5171466.0
7.4,1794075.0,6982049.0
7.6,2209880.0,9423284.0
7.8,2722568.0,12719569.0
8.0,3358120.0,17169662.0
8.2,4146447.0,23177728.0
8.4,5122221.0,31285838.0
8.6,6337588.0,42232763.0
8.8,7850358.0,57011922.0
9.0,9738071.0,76970577.0
9.2,12089849.0,103896656.0
9.4,15034158.0,140241247.0
9.6,18723688.0,189314278.0
9.8,23358316.0,255550082.0
10.0,29184144.0,344947865.0
