time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1203.0,129.0
0.4,1482.0,187.0
0.6,1836.0,247.0
0.8,2230.0,343.0
1.0,2741.0,459.0
1.2,3372.0,622.0
1.4,4079.0,857.0
1.6,4970.0,1101.0
1.8,6092.0,1511.0
2.0,7471.0,1972.0
2.2,9106.0,2697.0
2.4,11138.0,3676.0
2.6,13571.0,4962.0
2.8,16580.0,6740.0
3.0,20315.0,9124.0
3.2,24773.0,12311.0
3.4,30244.0,16597.0
3.6,37032.0,22324.0
3.8,45161.0,30249.0
4.0,55017.0,40888.0
4.2,67398.0,55225.0
4.4,82680.0,74425.0
4.6,100995.0,100620.0
4.8,123651.0,135960.0
5.0,151690.0,183712.0
5.2,185528.0,248061.0
5.4,227522.0,334588.0
5.6,278587.0,451560.0
5.8,341328.0,610571.0
6.0,418668.0,823886.0
6.2,514287.0,1111755.0
6.4,630882.0,1500848.0
6.6,774514.0,2026140.0
6.8,951018.0,2734617.0
7.0,1169346.0,3691282.0
7.2,1438160.0,4981561.0
7.4,1769164.0,6726379.0
7.6,2177348.0,9083615.0
7.8,2681759.0,12260100.0
8.0,3306332.0,16555964.0
8.2,4079463.0,22352248.0
8.4,5038433.0,30175062.0
8.6,6230874.0,40727322.0
8.8,7716456.0,54972861.0
9.0,9564452.0,74220076.0
9.2,11872375.0,100195247.0
9.4,14757492.0,135251095.0
9.6,18368434.0,182559061.0
9.8,22901020.0,246431024.0
10.0,28602987.0,332638344.0
