time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1230.0,127.0
0.4,1525.0,160.0
0.6,1881.0,227.0
0.8,2306.0,294.0
1.0,2804.0,423.0
1.2,3372.0,592.0
1.4,4108.0,813.0
1.6,4946.0,1142.0
1.8,6039.0,1536.0
2.0,7427.0,2078.0
2.2,9124.0,2849.0
2.4,11131.0,3875.0
2.6,13577.0,5211.0
2.8,16466.0,7038.0
3.0,20130.0,9559.0
3.2,24630.0,12856.0
3.4,30079.0,17311.0
3.6,36850.0,23287.0
3.8,45114.0,31255.0
4.0,54997.0,42105.0
4.2,67343.0,56603.0
4.4,82227.0,76501.0
4.6,100548.0,103442.0
4.8,122739.0,139989.0
5.0,150038.0,188922.0
5.2,183292.0,255424.0
5.4,224486.0,344441.0
5.6,275656.0,465816.0
5.8,337717.0,628455.0
6.0,414082.0,848599.0
6.2,507662.0,1146250.0
6.4,623075.0,1547007.0
6.6,765314.0,2088443.0
6.8,940886.0,2818915.0
7.0,1156283.0,3805931.0
7.2,1421961.0,5137520.0
7.4,1751494.0,6935119.0
7.6,2157439.0,9362332.0
7.8,2659277.0,12643279.0
8.0,3279494.0,17065675.0
8.2,4050362.0,23032594.0
8.4,5005643.0,31089424.0
8.6,6194501.0,41969884.0
8.8,7673752.0,56653660.0
9.0,9519076.0,76477141.0
9.2,11823081.0,103234638.0
9.4,14705573.0,139360805.0
9.6,18317399.0,188126053.0
9.8,22856933.0,253941846.0
10.0,28567770.0,342802344.0
