time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1183.0,133.0
0.4,1445.0,170.0
0.6,1753.0,224.0
0.8,2170.0,312.0
1.0,2627.0,418.0
1.2,3191.0,550.0
1.4,3902.0,720.0
1.6,4793.0,973.0
1.8,5864.0,1315.0
2.0,7207.0,1807.0
2.2,8780.0,2454.0
2.4,10778.0,3335.0
2.6,13089.0,4508.0
2.8,15995.0,6035.0
3.0,19635.0,8115.0
3.2,24011.0,10845.0
3.4,29443.0,14602.0
3.6,35872.0,19861.0
3.8,43836.0,26801.0
4.0,53437.0,36115.0
4.2,65299.0,48804.0
4.4,79757.0,65507.0
4.6,97510.0,88364.0
4.8,118964.0,119173.0
5.0,145375.0,161139.0
5.2,177572.0,217581.0
5.4,217118.0,293639.0
5.6,265867.0,397076.0
5.8,326058.0,536184.0
6.0,398934.0,723465.0
6.2,488725.0,976632.0
6.4,599519.0,1319350.0
6.6,735981.0,1779987.0
6.8,903904.0,2404684.0
7.0,1110862.0,3246269.0
7.2,1365574.0,4382907.0
7.4,1678738.0,5919699.0
7.6,2065686.0,7993576.0
7.8,2543854.0,10791321.0
8.0,3133790.0,14565434.0
8.2,3864617.0,19659131.0
8.4,4769801.0,26536835.0
8.6,5893321.0,35822514.0
8.8,7290742.0,48355724.0
9.0,9029683.0,65274044.0
9.2,11196680.0,88116270.0
9.4,13900015.0,118947726.0
9.6,17284593.0,160559939.0
9.8,21526512.0,216739619.0
10.0,26856123.0,292566440.0
