time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1217.0,136.0
0.4,1476.0,166.0
0.6,1802.0,225.0
0.8,2189.0,313.0
1.0,2666.0,449.0
1.2,3257.0,619.0
1.4,4021.0,820.0
1.6,4941.0,1155.0
1.8,6016.0,1553.0
2.0,7348.0,2086.0
2.2,9021.0,2794.0
2.4,11025.0,3776.0
2.6,13488.0,5056.0
2.8,16556.0,6912.0
3.0,20293.0,9376.0
3.2,24803.0,12627.0
3.4,30358.0,17111.0
3.6,37157.0,23125.0
3.8,45282.0,31245.0
4.0,55460.0,42189.0
4.2,67799.0,56971.0
4.4,82908.0,76835.0
4.6,101548.0,103541.0
4.8,124213.0,139895.0
5.0,152200.0,188934.0
5.2,186299.0,254758.0
5.4,228531.0,343358.0
5.6,280301.0,463113.0
5.8,344159.0,625490.0
6.0,422397.0,844021.0
6.2,518799.0,1139607.0
6.4,636368.0,1538291.0
6.6,780965.0,2077319.0
6.8,959138.0,2804028.0
7.0,1178833.0,3784965.0
7.2,1449746.0,5107416.0
7.4,1784209.0,6895950.0
7.6,2197593.0,9306416.0
7.8,2708436.0,12561395.0
8.0,3340966.0,16959267.0
8.2,4123605.0,22897312.0
8.4,5094456.0,30910412.0
8.6,6300799.0,41730049.0
8.8,7802910.0,56329335.0
9.0,9674759.0,76040047.0
9.2,12013548.0,102645931.0
9.4,14939068.0,138564047.0
9.6,18603456.0,187042728.0
9.8,23203680.0,252500001.0
10.0,28994685.0,340846100.0
