time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1228.0,129.0
0.4,1493.0,176.0
0.6,1822.0,257.0
0.8,2239.0,344.0
1.0,2757.0,451.0
1.2,3327.0,619.0
1.4,4097.0,840.0
1.6,5006.0,1101.0
1.8,6104.0,1514.0
2.0,7507.0,2006.0
2.2,9184.0,2713.0
2.4,11216.0,3696.0
2.6,13717.0,4977.0
2.8,16743.0,6819.0
3.0,20541.0,9193.0
3.2,25093.0,12442.0
3.4,30634.0,16904.0
3.6,37479.0,22796.0
3.8,45832.0,30695.0
4.0,56057.0,41264.0
4.2,68687.0,55816.0
4.4,84238.0,75183.0
4.6,103180.0,101468.0
4.8,126352.0,136727.0
5.0,154569.0,184573.0
5.2,189367.0,249789.0
5.4,232028.0,337164.0
5.6,284182.0,454871.0
5.8,348169.0,614460.0
6.0,427032.0,828937.0
6.2,523593.0,1118864.0
6.4,642085.0,1510116.0
6.6,788636.0,2038743.0
6.8,968337.0,2751491.0
7.0,1189803.0,3714800.0
7.2,1462813.0,5014884.0
7.4,1800135.0,6770188.0
7.6,2216314.0,9137479.0
7.8,2729690.0,12336999.0
8.0,3366692.0,16655495.0
8.2,4153457.0,22485104.0
8.4,5129288.0,30350157.0
8.6,6342418.0,40972520.0
8.8,7851812.0,55314295.0
9.0,9732307.0,74662988.0
9.2,12080038.0,100796968.0
9.4,15011775.0,136069347.0
9.6,18686136.0,183671730.0
9.8,23296760.0,247927519.0
10.0,29092806.0,334670889.0
