time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1206.0,130.0
0.4,1469.0,187.0
0.6,1758.0,237.0
0.8,2149.0,332.0
1.0,2653.0,465.0
1.2,3288.0,606.0
1.4,4010.0,812.0
1.6,4890.0,1121.0
1.8,6013.0,1514.0
2.0,7327.0,2069.0
2.2,9051.0,2820.0
2.4,11026.0,3812.0
2.6,13469.0,5114.0
2.8,16541.0,6927.0
3.0,20253.0,9298.0
3.2,24790.0,12630.0
3.4,30354.0,16946.0
3.6,36889.0,22722.0
3.8,45350.0,30741.0
4.0,55567.0,41579.0
4.2,67861.0,56260.0
4.4,83085.0,75990.0
4.6,101692.0,102694.0
4.8,124743.0,139043.0
5.0,152852.0,187242.0
5.2,187009.0,252803.0
5.4,229299.0,340966.0
5.6,280974.0,461090.0
5.8,344258.0,622119.0
6.0,422298.0,839559.0
6.2,517625.0,1133697.0
6.4,634615.0,1530471.0
6.6,778785.0,2065840.0
6.8,956300.0,2788662.0
7.0,1174936.0,3763425.0
7.2,1444984.0,5079187.0
7.4,1778431.0,6856794.0
7.6,2190387.0,9255616.0
7.8,2699535.0,12497685.0
8.0,3330530.0,16867406.0
8.2,4110386.0,22765919.0
8.4,5079399.0,30726856.0
8.6,6282139.0,41475340.0
8.8,7778929.0,55991814.0
9.0,9643682.0,75594461.0
9.2,11971622.0,102044727.0
9.4,14882545.0,137742637.0
9.6,18534867.0,185943687.0
9.8,23123206.0,251004211.0
10.0,28886179.0,338829518.0
