time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1208.0,122.0
0.4,1491.0,171.0
0.6,1823.0,217.0
0.8,2220.0,282.0
1.0,2742.0,399.0
1.2,3351.0,538.0
1.4,4111.0,749.0
1.6,4965.0,971.0
1.8,5987.0,1317.0
2.0,7267.0,1763.0
2.2,8928.0,2439.0
2.4,10938.0,3271.0
2.6,13319.0,4454.0
2.8,16347.0,6077.0
3.0,19929.0,8100.0
3.2,24381.0,10952.0
3.4,29940.0,14756.0
3.6,36613.0,19707.0
3.8,44611.0,26714.0
4.0,54610.0,36059.0
4.2,66924.0,48847.0
4.4,81800.0,65968.0
4.6,100121.0,88968.0
4.8,122369.0,119983.0
5.0,149920.0,161776.0
5.2,183665.0,218073.0
5.4,224881.0,294441.0
5.6,275258.0,397687.0
5.8,337529.0,535932.0
6.0,413948.0,723972.0
6.2,507953.0,977931.0
6.4,623015.0,1321134.0
6.6,763930.0,1783323.0
6.8,937651.0,2408023.0
7.0,1152773.0,3250010.0
7.2,1416996.0,4386417.0
7.4,1743065.0,5920394.0
7.6,2143989.0,7991401.0
7.8,2638703.0,10787270.0
8.0,3248613.0,14562564.0
8.2,4006393.0,19656518.0
8.4,4945281.0,26531399.0
8.6,6106475.0,35817722.0
8.8,7553917.0,48347764.0
9.0,9351618.0,65268786.0
9.2,11587826.0,88106779.0
9.4,14381300.0,118938845.0
9.6,17870210.0,160545093.0
9.8,22236949.0,216722566.0
10.0,27716703.0,292563617.0
