time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1211.0,140.0
0.4,1478.0,177.0
0.6,1796.0,242.0
0.8,2173.0,341.0
1.0,2635.0,460.0
1.2,3146.0,620.0
1.4,3822.0,827.0
1.6,4677.0,1120.0
1.8,5718.0,1493.0
2.0,6875.0,2037.0
2.2,8323.0,2754.0
2.4,10196.0,3626.0
2.6,12436.0,4897.0
2.8,15288.0,6560.0
3.0,18737.0,8837.0
3.2,22909.0,11878.0
3.4,27955.0,16139.0
3.6,34142.0,21640.0
3.8,41755.0,29242.0
4.0,50986.0,39533.0
4.2,62399.0,53479.0
4.4,76419.0,71943.0
4.6,93786.0,97188.0
4.8,114834.0,131056.0
5.0,140708.0,177107.0
5.2,172625.0,238840.0
5.4,211314.0,322389.0
5.6,259039.0,435076.0
5.8,317515.0,587182.0
6.0,389197.0,793058.0
6.2,477088.0,1070825.0
6.4,585111.0,1445533.0
6.6,718222.0,1950094.0
6.8,882063.0,2632644.0
7.0,1084804.0,3555922.0
7.2,1334515.0,4799980.0
7.4,1641954.0,6480468.0
7.6,2021959.0,8747873.0
7.8,2491296.0,11811530.0
8.0,3071296.0,15947861.0
8.2,3791982.0,21527431.0
8.4,4685766.0,29057080.0
8.6,5796394.0,39219886.0
8.8,7179727.0,52943670.0
9.0,8902070.0,71471955.0
9.2,11058974.0,96468955.0
9.4,13755584.0,130214711.0
9.6,17136513.0,175770060.0
9.8,21383096.0,237274020.0
10.0,26728590.0,320298659.0
