time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1201.0,134.0
0.4,1438.0,190.0
0.6,1742.0,259.0
0.8,2132.0,372.0
1.0,2576.0,493.0
1.2,3144.0,642.0
1.4,3873.0,892.0
1.6,4756.0,1233.0
1.8,5770.0,1659.0
2.0,6980.0,2308.0
2.2,8511.0,3105.0
2.4,10364.0,4201.0
2.6,12619.0,5733.0
2.8,15446.0,7857.0
3.0,18738.0,10590.0
3.2,22965.0,14342.0
3.4,28201.0,19268.0
3.6,34525.0,25877.0
3.8,42197.0,35190.0
4.0,51769.0,47389.0
4.2,63310.0,64072.0
4.4,77539.0,86295.0
4.6,94853.0,116575.0
4.8,116104.0,157177.0
5.0,142156.0,212049.0
5.2,174515.0,286230.0
5.4,213909.0,386792.0
5.6,262645.0,522520.0
5.8,322406.0,705951.0
6.0,395649.0,953716.0
6.2,485374.0,1286963.0
6.4,595753.0,1736774.0
6.6,732223.0,2343097.0
6.8,900004.0,3163454.0
7.0,1106448.0,4269149.0
7.2,1362177.0,5763929.0
7.4,1678479.0,7778782.0
7.6,2069631.0,10499173.0
7.8,2555427.0,14171685.0
8.0,3157678.0,19129472.0
8.2,3906769.0,25827206.0
8.4,4836129.0,34862052.0
8.6,5997133.0,47055991.0
8.8,7443092.0,63524294.0
9.0,9256707.0,85747862.0
9.2,11525848.0,115742757.0
9.4,14370229.0,156245644.0
9.6,17953597.0,210925665.0
9.8,22468632.0,284721909.0
10.0,28179115.0,384339428.0
