time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1234.0,140.0
0.4,1505.0,185.0
0.6,1868.0,242.0
0.8,2279.0,326.0
1.0,2800.0,440.0
1.2,3423.0,586.0
1.4,4196.0,800.0
1.6,5099.0,1076.0
1.8,6183.0,1485.0
2.0,7643.0,2012.0
2.2,9367.0,2717.0
2.4,11436.0,3650.0
2.6,13985.0,4977.0
2.8,17182.0,6680.0
3.0,21145.0,9060.0
3.2,25840.0,12266.0
3.4,31482.0,16603.0
3.6,38398.0,22483.0
3.8,46808.0,30482.0
4.0,56987.0,41317.0
4.2,69578.0,55951.0
4.4,85253.0,75310.0
4.6,104354.0,101913.0
4.8,128004.0,137456.0
5.0,156916.0,185524.0
5.2,192323.0,251028.0
5.4,235359.0,339194.0
5.6,288085.0,457667.0
5.8,353446.0,617900.0
6.0,433321.0,833348.0
6.2,532086.0,1126209.0
6.4,652438.0,1520249.0
6.6,800354.0,2052763.0
6.8,982774.0,2771274.0
7.0,1207544.0,3743828.0
7.2,1484633.0,5055392.0
7.4,1825388.0,6826975.0
7.6,2247061.0,9213772.0
7.8,2770233.0,12437903.0
8.0,3416415.0,16791215.0
8.2,4214602.0,22670405.0
8.4,5204448.0,30604379.0
8.6,6434657.0,41315118.0
8.8,7965195.0,55775832.0
9.0,9872314.0,75289625.0
9.2,12251416.0,101628153.0
9.4,15224676.0,137183522.0
9.6,18947492.0,185178799.0
9.8,23616407.0,249959442.0
10.0,29484470.0,337427498.0
