time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1226.0,135.0
0.4,1473.0,185.0
0.6,1793.0,257.0
0.8,2196.0,357.0
1.0,2674.0,492.0
1.2,3283.0,637.0
1.4,4068.0,870.0
1.6,4993.0,1166.0
1.8,6065.0,1619.0
2.0,7445.0,2193.0
2.2,9141.0,3000.0
2.4,11243.0,4058.0
2.6,13853.0,5417.0
2.8,16817.0,7240.0
3.0,20510.0,9750.0
3.2,25140.0,13194.0
3.4,30739.0,17785.0
3.6,37524.0,23973.0
3.8,45916.0,32314.0
4.0,56130.0,43659.0
4.2,68555.0,58953.0
4.4,84012.0,79606.0
4.6,103054.0,107273.0
4.8,125937.0,145165.0
5.0,154138.0,196019.0
5.2,188754.0,264425.0
5.4,231412.0,357121.0
5.6,283427.0,481535.0
5.8,347408.0,649520.0
6.0,425528.0,877124.0
6.2,522001.0,1184503.0
6.4,639642.0,1599238.0
6.6,785163.0,2157670.0
6.8,964282.0,2911902.0
7.0,1185891.0,3930767.0
7.2,1459639.0,5306493.0
7.4,1794704.0,7161913.0
7.6,2211813.0,9667916.0
7.8,2725912.0,13052555.0
8.0,3363819.0,17618212.0
8.2,4152697.0,23782880.0
8.4,5131454.0,32105909.0
8.6,6349634.0,43340171.0
8.8,7865224.0,58510236.0
9.0,9757012.0,78975020.0
9.2,12117977.0,106615685.0
9.4,15075457.0,143935944.0
9.6,18783629.0,194301990.0
9.8,23444530.0,262287134.0
10.0,29309385.0,354050901.0
