time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1227.0,146.0
0.4,1543.0,205.0
0.6,1906.0,291.0
0.8,2361.0,391.0
1.0,2866.0,514.0
1.2,3518.0,719.0
1.4,4308.0,982.0
1.6,5344.0,1330.0
1.8,6578.0,1775.0
2.0,8134.0,2417.0
2.2,9943.0,3242.0
2.4,12187.0,4428.0
2.6,14907.0,6000.0
2.8,18319.0,8180.0
3.0,22374.0,11051.0
3.2,27336.0,14825.0
3.4,33423.0,20040.0
3.6,40905.0,26999.0
3.8,50203.0,36434.0
4.0,61185.0,49269.0
4.2,75012.0,66307.0
4.4,91900.0,89479.0
4.6,112648.0,121285.0
4.8,138115.0,163855.0
5.0,169247.0,221336.0
5.2,207200.0,298569.0
5.4,253373.0,403017.0
5.6,310526.0,543730.0
5.8,380425.0,734073.0
6.0,466454.0,989923.0
6.2,572416.0,1335973.0
6.4,702070.0,1803913.0
6.6,862842.0,2435313.0
6.8,1059682.0,3287273.0
7.0,1303643.0,4435301.0
7.2,1604534.0,5985677.0
7.4,1975507.0,8078608.0
7.6,2432894.0,10906522.0
7.8,2999655.0,14725157.0
8.0,3702988.0,19877505.0
8.2,4573115.0,26831354.0
8.4,5653259.0,36216669.0
8.6,6997353.0,48897348.0
8.8,8671354.0,66004959.0
9.0,10764579.0,89108203.0
9.2,13371405.0,120285578.0
9.4,16641331.0,162379119.0
9.6,20739856.0,219189160.0
9.8,25897030.0,295880655.0
10.0,32395263.0,399396051.0
