time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1222.0,134.0
0.4,1509.0,169.0
0.6,1847.0,234.0
0.8,2239.0,322.0
1.0,2732.0,420.0
1.2,3350.0,577.0
1.4,4084.0,792.0
1.6,4999.0,1087.0
1.8,6095.0,1446.0
2.0,7384.0,1982.0
2.2,9022.0,2705.0
2.4,11082.0,3608.0
2.6,13417.0,4886.0
2.8,16468.0,6598.0
3.0,20014.0,8883.0
3.2,24497.0,12073.0
3.4,29937.0,16328.0
3.6,36484.0,21971.0
3.8,44623.0,29762.0
4.0,54646.0,40192.0
4.2,66846.0,54266.0
4.4,81606.0,73074.0
4.6,99898.0,98518.0
4.8,122304.0,133147.0
5.0,149926.0,179308.0
5.2,183379.0,242030.0
5.4,224093.0,326801.0
5.6,274181.0,441150.0
5.8,336090.0,595316.0
6.0,412423.0,803881.0
6.2,505338.0,1084496.0
6.4,619018.0,1462905.0
6.6,760006.0,1973269.0
6.8,933748.0,2663254.0
7.0,1147510.0,3594631.0
7.2,1411645.0,4853258.0
7.4,1736400.0,6549925.0
7.6,2137248.0,8841087.0
7.8,2633583.0,11937058.0
8.0,3247506.0,16116516.0
8.2,4008380.0,21750920.0
8.4,4952678.0,29362114.0
8.6,6127053.0,39629039.0
8.8,7588320.0,53496470.0
9.0,9406875.0,72216601.0
9.2,11673819.0,97486997.0
9.4,14509483.0,131600231.0
9.6,18058432.0,177642129.0
9.8,22515959.0,239828295.0
10.0,28117200.0,323742070.0
