time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1224.0,135.0
0.4,1501.0,175.0
0.6,1807.0,244.0
0.8,2216.0,321.0
1.0,2733.0,454.0
1.2,3319.0,619.0
1.4,4054.0,841.0
1.6,4962.0,1143.0
1.8,6060.0,1557.0
2.0,7463.0,2098.0
2.2,9018.0,2773.0
2.4,11044.0,3746.0
2.6,13485.0,5081.0
2.8,16506.0,6752.0
3.0,20103.0,9130.0
3.2,24525.0,12276.0
3.4,30001.0,16646.0
3.6,36856.0,22231.0
3.8,45178.0,30046.0
4.0,55349.0,40650.0
4.2,67727.0,54962.0
4.4,83041.0,74225.0
4.6,101623.0,100420.0
4.8,124475.0,135449.0
5.0,152574.0,182714.0
5.2,186574.0,246689.0
5.4,228836.0,332746.0
5.6,280453.0,449539.0
5.8,343905.0,606571.0
6.0,421671.0,819221.0
6.2,517243.0,1105572.0
6.4,634623.0,1492192.0
6.6,779480.0,2012913.0
6.8,956974.0,2719169.0
7.0,1175904.0,3671163.0
7.2,1445425.0,4955576.0
7.4,1777736.0,6689347.0
7.6,2188634.0,9029565.0
7.8,2695852.0,12190331.0
8.0,3321779.0,16453401.0
8.2,4100556.0,22205659.0
8.4,5066555.0,29977926.0
8.6,6267241.0,40467842.0
8.8,7758968.0,54622925.0
9.0,9614886.0,73734745.0
9.2,11932786.0,99525297.0
9.4,14832815.0,134355536.0
9.6,18462991.0,181368314.0
9.8,23016548.0,244826673.0
10.0,28743576.0,330479643.0
