time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1221.0,133.0
0.4,1523.0,172.0
0.6,1871.0,244.0
0.8,2252.0,326.0
1.0,2791.0,421.0
1.2,3360.0,572.0
1.4,4125.0,753.0
1.6,4999.0,1024.0
1.8,6136.0,1371.0
2.0,7453.0,1817.0
2.2,9163.0,2466.0
2.4,11188.0,3341.0
2.6,13691.0,4520.0
2.8,16586.0,6023.0
3.0,20255.0,8059.0
3.2,24841.0,10856.0
3.4,30383.0,14611.0
3.6,37268.0,19642.0
3.8,45538.0,26430.0
4.0,55697.0,35587.0
4.2,68208.0,48372.0
4.4,83269.0,65300.0
4.6,101900.0,87914.0
4.8,124683.0,118584.0
5.0,152542.0,159839.0
5.2,186739.0,215906.0
5.4,228616.0,291524.0
5.6,280154.0,393466.0
5.8,343223.0,531683.0
6.0,420458.0,716989.0
6.2,515517.0,966579.0
6.4,631996.0,1305190.0
6.6,774805.0,1762049.0
6.8,949983.0,2378409.0
7.0,1166231.0,3210406.0
7.2,1432262.0,4333336.0
7.4,1760230.0,5849054.0
7.6,2164893.0,7894197.0
7.8,2664659.0,10656503.0
8.0,3281066.0,14383536.0
8.2,4046263.0,19415958.0
8.4,4993251.0,26211969.0
8.6,6166466.0,35382954.0
8.8,7621481.0,47770720.0
9.0,9430845.0,64490969.0
9.2,11684937.0,87053004.0
9.4,14495174.0,117519461.0
9.6,18006077.0,158649654.0
9.8,22403920.0,214161749.0
10.0,27912002.0,289102411.0
