time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1212.0,134.0
0.4,1452.0,193.0
0.6,1774.0,275.0
0.8,2143.0,354.0
1.0,2609.0,484.0
1.2,3205.0,635.0
1.4,3929.0,869.0
1.6,4747.0,1145.0
1.8,5766.0,1531.0
2.0,6963.0,2069.0
2.2,8478.0,2802.0
2.4,10386.0,3787.0
2.6,12640.0,5188.0
2.8,15469.0,6990.0
3.0,18926.0,9366.0
3.2,23115.0,12645.0
3.4,28216.0,17118.0
3.6,34576.0,23029.0
3.8,42214.0,30939.0
4.0,51921.0,41648.0
4.2,63190.0,56396.0
4.4,77378.0,75866.0
4.6,94840.0,102148.0
4.8,115916.0,138060.0
5.0,141733.0,186548.0
5.2,173598.0,251529.0
5.4,212643.0,339694.0
5.6,260518.0,458700.0
5.8,319283.0,619011.0
6.0,391428.0,834541.0
6.2,479803.0,1126678.0
6.4,588596.0,1522036.0
6.6,723371.0,2053839.0
6.8,889228.0,2771143.0
7.0,1092882.0,3741055.0
7.2,1344504.0,5050458.0
7.4,1654232.0,6818556.0
7.6,2037750.0,9205843.0
7.8,2511323.0,12425314.0
8.0,3098374.0,16775090.0
8.2,3828837.0,22643343.0
8.4,4733370.0,30568506.0
8.6,5860994.0,41271113.0
8.8,7265527.0,55707587.0
9.0,9018851.0,75199988.0
9.2,11209775.0,101502074.0
9.4,13952958.0,137019281.0
9.6,17397349.0,184952974.0
9.8,21720349.0,249673683.0
10.0,27168444.0,337050576.0
