time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1215.0,144.0
0.4,1507.0,194.0
0.6,1856.0,248.0
0.8,2280.0,339.0
1.0,2796.0,468.0
1.2,3417.0,633.0
1.4,4199.0,851.0
1.6,5142.0,1157.0
1.8,6237.0,1568.0
2.0,7609.0,2018.0
2.2,9303.0,2732.0
2.4,11403.0,3705.0
2.6,13854.0,5009.0
2.8,16976.0,6865.0
3.0,20778.0,9238.0
3.2,25376.0,12395.0
3.4,31144.0,16947.0
3.6,38033.0,22953.0
3.8,46519.0,31021.0
4.0,56796.0,41660.0
4.2,69491.0,56079.0
4.4,85057.0,75749.0
4.6,104389.0,101803.0
4.8,127796.0,137341.0
5.0,156424.0,184847.0
5.2,191424.0,249330.0
5.4,234387.0,336661.0
5.6,287824.0,454566.0
5.8,352779.0,613070.0
6.0,432741.0,826909.0
6.2,530439.0,1115809.0
6.4,650827.0,1506202.0
6.6,798222.0,2034358.0
6.8,979992.0,2746984.0
7.0,1203380.0,3707716.0
7.2,1479730.0,5005341.0
7.4,1820233.0,6757472.0
7.6,2240958.0,9119971.0
7.8,2760823.0,12313722.0
8.0,3402794.0,16624072.0
8.2,4199167.0,22443466.0
8.4,5186129.0,30294089.0
8.6,6411638.0,40895062.0
8.8,7936570.0,55203691.0
9.0,9833616.0,74517612.0
9.2,12205753.0,100585288.0
9.4,15165795.0,135779915.0
9.6,18867831.0,183287514.0
9.8,23520127.0,247419003.0
10.0,29366162.0,334005639.0
