time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1227.0,136.0
0.4,1512.0,178.0
0.6,1855.0,250.0
0.8,2272.0,329.0
1.0,2764.0,449.0
1.2,3427.0,623.0
1.4,4191.0,820.0
1.6,5111.0,1092.0
1.8,6233.0,1495.0
2.0,7631.0,2037.0
2.2,9274.0,2793.0
2.4,11363.0,3818.0
2.6,13922.0,5061.0
2.8,16967.0,6778.0
3.0,20794.0,9176.0
3.2,25414.0,12572.0
3.4,31125.0,17028.0
3.6,37945.0,22999.0
3.8,46325.0,31122.0
4.0,56663.0,42187.0
4.2,69299.0,56985.0
4.4,84876.0,77036.0
4.6,103852.0,103906.0
4.8,127080.0,140074.0
5.0,155442.0,189213.0
5.2,190470.0,255646.0
5.4,233029.0,345297.0
5.6,285928.0,466837.0
5.8,350442.0,629759.0
6.0,429478.0,850353.0
6.2,526382.0,1148808.0
6.4,645577.0,1549988.0
6.6,792850.0,2092538.0
6.8,973976.0,2823825.0
7.0,1196908.0,3811889.0
7.2,1472236.0,5142500.0
7.4,1811227.0,6940554.0
7.6,2231661.0,9371232.0
7.8,2750934.0,12648530.0
8.0,3394482.0,17076498.0
8.2,4189627.0,23052620.0
8.4,5176363.0,31113445.0
8.6,6403188.0,41996880.0
8.8,7928661.0,56693480.0
9.0,9829850.0,76528522.0
9.2,12202360.0,103304647.0
9.4,15170654.0,139447887.0
9.6,18888818.0,188241080.0
9.8,23555522.0,254089566.0
10.0,29423126.0,342976137.0
