time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1258.0,133.0
0.4,1503.0,185.0
0.6,1814.0,249.0
0.8,2182.0,334.0
1.0,2684.0,453.0
1.2,3307.0,627.0
1.4,4042.0,846.0
1.6,4979.0,1164.0
1.8,6121.0,1597.0
2.0,7436.0,2162.0
2.2,9088.0,2938.0
2.4,11098.0,3909.0
2.6,13584.0,5207.0
2.8,16631.0,7111.0
3.0,20420.0,9588.0
3.2,25045.0,12902.0
3.4,30677.0,17411.0
3.6,37564.0,23356.0
3.8,45785.0,31601.0
4.0,55937.0,42534.0
4.2,68663.0,57353.0
4.4,84082.0,77430.0
4.6,102967.0,104370.0
4.8,126109.0,140648.0
5.0,154198.0,189575.0
5.2,188808.0,256035.0
5.4,231166.0,345405.0
5.6,283404.0,466478.0
5.8,347897.0,630057.0
6.0,426184.0,850041.0
6.2,522367.0,1148318.0
6.4,641084.0,1550688.0
6.6,786685.0,2092706.0
6.8,966323.0,2824718.0
7.0,1188827.0,3812374.0
7.2,1461541.0,5147108.0
7.4,1797427.0,6946245.0
7.6,2214778.0,9374926.0
7.8,2728476.0,12652935.0
8.0,3366940.0,17079629.0
8.2,4157168.0,23060091.0
8.4,5139086.0,31127468.0
8.6,6357756.0,42021583.0
8.8,7874505.0,56728544.0
9.0,9760972.0,76574592.0
9.2,12117966.0,103355411.0
9.4,15065579.0,139517976.0
9.6,18758439.0,188333572.0
9.8,23395817.0,254221669.0
10.0,29227968.0,343166052.0
