time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1202.0,131.0
0.4,1478.0,175.0
0.6,1790.0,245.0
0.8,2205.0,345.0
1.0,2702.0,459.0
1.2,3290.0,615.0
1.4,4027.0,813.0
1.6,4898.0,1098.0
1.8,5985.0,1471.0
2.0,7266.0,2013.0
2.2,8859.0,2773.0
2.4,10778.0,3737.0
2.6,13187.0,5201.0
2.8,16129.0,6880.0
3.0,19674.0,9269.0
3.2,23989.0,12550.0
3.4,29225.0,16800.0
3.6,35789.0,22774.0
3.8,43673.0,30762.0
4.0,53572.0,41459.0
4.2,65448.0,55918.0
4.4,80155.0,75477.0
4.6,98002.0,101627.0
4.8,120036.0,137375.0
5.0,147081.0,185345.0
5.2,180421.0,250067.0
5.4,221331.0,337282.0
5.6,271393.0,456146.0
5.8,332400.0,616148.0
6.0,407313.0,831350.0
6.2,499468.0,1122859.0
6.4,613029.0,1515324.0
6.6,752688.0,2045505.0
6.8,924688.0,2762436.0
7.0,1136675.0,3728609.0
7.2,1398061.0,5034518.0
7.4,1719824.0,6796798.0
7.6,2118365.0,9174569.0
7.8,2611594.0,12379259.0
8.0,3223083.0,16713647.0
8.2,3977949.0,22561761.0
8.4,4915846.0,30454772.0
8.6,6082383.0,41115410.0
8.8,7533958.0,55501274.0
9.0,9343938.0,74923894.0
9.2,11605114.0,101134717.0
9.4,14436558.0,136537861.0
9.6,17981529.0,184319880.0
9.8,22435922.0,248805389.0
10.0,28045072.0,335853372.0
