time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1241.0,153.0
0.4,1516.0,219.0
0.6,1849.0,284.0
0.8,2299.0,408.0
1.0,2784.0,559.0
1.2,3437.0,790.0
1.4,4229.0,1079.0
1.6,5188.0,1475.0
1.8,6305.0,1987.0
2.0,7689.0,2637.0
2.2,9443.0,3560.0
2.4,11511.0,4763.0
2.6,14096.0,6489.0
2.8,17200.0,8750.0
3.0,21019.0,11776.0
3.2,25648.0,15951.0
3.4,31521.0,21610.0
3.6,38532.0,29287.0
3.8,47350.0,39669.0
4.0,57902.0,53877.0
4.2,71069.0,72914.0
4.4,86817.0,98435.0
4.6,106380.0,132483.0
4.8,130152.0,178991.0
5.0,159551.0,241290.0
5.2,195464.0,326193.0
5.4,239528.0,439417.0
5.6,293288.0,593747.0
5.8,359404.0,801414.0
6.0,441197.0,1082433.0
6.2,541999.0,1460972.0
6.4,664941.0,1971597.0
6.6,816868.0,2661638.0
6.8,1004712.0,3593564.0
7.0,1236411.0,4852381.0
7.2,1522503.0,6550143.0
7.4,1876071.0,8839677.0
7.6,2313738.0,11933526.0
7.8,2855625.0,16111423.0
8.0,3528976.0,21742977.0
8.2,4367875.0,29346915.0
8.4,5411742.0,39610975.0
8.6,6714196.0,53470846.0
8.8,8336940.0,72178223.0
9.0,10363437.0,97445124.0
9.2,12911321.0,131541702.0
9.4,16105547.0,177565196.0
9.6,20128148.0,239699671.0
9.8,25204452.0,323553140.0
10.0,31614432.0,436773254.0
