time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1206.0,135.0
0.4,1498.0,180.0
0.6,1817.0,228.0
0.8,2245.0,302.0
1.0,2760.0,411.0
1.2,3400.0,537.0
1.4,4138.0,728.0
1.6,5005.0,996.0
1.8,6098.0,1366.0
2.0,7530.0,1835.0
2.2,9260.0,2511.0
2.4,11286.0,3386.0
2.6,13880.0,4522.0
2.8,16982.0,6088.0
3.0,20598.0,8258.0
3.2,25118.0,11217.0
3.4,30561.0,15153.0
3.6,37351.0,20589.0
3.8,45726.0,27757.0
4.0,55829.0,37372.0
4.2,68243.0,50499.0
4.4,83553.0,68227.0
4.6,102192.0,92438.0
4.8,125068.0,124674.0
5.0,152974.0,168143.0
5.2,187617.0,226972.0
5.4,229734.0,306871.0
5.6,281830.0,414075.0
5.8,345151.0,559123.0
6.0,423112.0,754697.0
6.2,518837.0,1018421.0
6.4,636605.0,1374450.0
6.6,780615.0,1856765.0
6.8,958600.0,2506825.0
7.0,1176497.0,3383302.0
7.2,1446168.0,4566615.0
7.4,1778219.0,6166884.0
7.6,2188838.0,8326870.0
7.8,2694450.0,11237707.0
8.0,3320374.0,15172851.0
8.2,4094173.0,20483094.0
8.4,5055695.0,27647616.0
8.6,6243185.0,37322575.0
8.8,7720583.0,50381760.0
9.0,9560699.0,68003478.0
9.2,11854818.0,91792843.0
9.4,14712860.0,123917048.0
9.6,18290443.0,167276295.0
9.8,22772239.0,225809161.0
10.0,28399002.0,304808590.0
