time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1211.0,133.0
0.4,1493.0,174.0
0.6,1834.0,237.0
0.8,2235.0,326.0
1.0,2786.0,452.0
1.2,3418.0,638.0
1.4,4166.0,883.0
1.6,5083.0,1133.0
1.8,6183.0,1520.0
2.0,7599.0,2021.0
2.2,9310.0,2750.0
2.4,11345.0,3758.0
2.6,13864.0,5051.0
2.8,16912.0,6847.0
3.0,20629.0,9363.0
3.2,25391.0,12640.0
3.4,30990.0,17064.0
3.6,37799.0,23142.0
3.8,46180.0,31106.0
4.0,56240.0,42017.0
4.2,68584.0,56729.0
4.4,83928.0,76668.0
4.6,102631.0,103335.0
4.8,125524.0,139492.0
5.0,153704.0,188572.0
5.2,188267.0,254104.0
5.4,230614.0,342697.0
5.6,283146.0,463599.0
5.8,346999.0,626294.0
6.0,425220.0,845892.0
6.2,522027.0,1142464.0
6.4,640293.0,1541531.0
6.6,785500.0,2081141.0
6.8,965418.0,2808675.0
7.0,1186081.0,3790980.0
7.2,1458157.0,5119998.0
7.4,1795259.0,6909678.0
7.6,2209320.0,9329373.0
7.8,2723784.0,12594097.0
8.0,3359417.0,17003001.0
8.2,4146942.0,22958791.0
8.4,5123754.0,30994363.0
8.6,6335516.0,41841382.0
8.8,7847040.0,56483639.0
9.0,9729407.0,76239821.0
9.2,12083727.0,102930643.0
9.4,15024629.0,138942531.0
9.6,18707209.0,187554842.0
9.8,23331259.0,253178952.0
10.0,29146783.0,341740611.0
