time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1214.0,135.0
0.4,1493.0,173.0
0.6,1814.0,237.0
0.8,2221.0,334.0
1.0,2729.0,453.0
1.2,3319.0,633.0
1.4,4046.0,865.0
1.6,4977.0,1157.0
1.8,6103.0,1546.0
2.0,7451.0,2099.0
2.2,9161.0,2881.0
2.4,11167.0,3912.0
2.6,13674.0,5253.0
2.8,16754.0,7023.0
3.0,20498.0,9396.0
3.2,25108.0,12603.0
3.4,30638.0,16891.0
3.6,37468.0,22828.0
3.8,46027.0,30932.0
4.0,56272.0,41726.0
4.2,68671.0,56257.0
4.4,84280.0,75755.0
4.6,103404.0,102081.0
4.8,126505.0,137683.0
5.0,154618.0,185517.0
5.2,189434.0,250473.0
5.4,231635.0,338856.0
5.6,283973.0,457135.0
5.8,347985.0,616904.0
6.0,426247.0,832565.0
6.2,522148.0,1123101.0
6.4,640493.0,1516645.0
6.6,785995.0,2047522.0
6.8,965342.0,2762019.0
7.0,1186449.0,3728851.0
7.2,1460019.0,5033126.0
7.4,1795382.0,6793706.0
7.6,2208640.0,9171601.0
7.8,2722363.0,12379158.0
8.0,3356926.0,16714503.0
8.2,4142173.0,22567194.0
8.4,5118188.0,30465917.0
8.6,6329261.0,41129410.0
8.8,7833896.0,55516755.0
9.0,9711212.0,74936888.0
9.2,12053524.0,101158688.0
9.4,14983619.0,136541639.0
9.6,18652503.0,184318299.0
9.8,23257314.0,248803447.0
10.0,29046697.0,335875207.0
