time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1233.0,135.0
0.4,1511.0,187.0
0.6,1885.0,236.0
0.8,2284.0,320.0
1.0,2815.0,433.0
1.2,3426.0,580.0
1.4,4194.0,795.0
1.6,5140.0,1069.0
1.8,6304.0,1397.0
2.0,7660.0,1933.0
2.2,9399.0,2648.0
2.4,11537.0,3590.0
2.6,14042.0,4843.0
2.8,17132.0,6511.0
3.0,20917.0,8756.0
3.2,25658.0,11896.0
3.4,31338.0,16033.0
3.6,38299.0,21474.0
3.8,46849.0,29037.0
4.0,57151.0,39272.0
4.2,69745.0,52650.0
4.4,85578.0,71110.0
4.6,104753.0,96137.0
4.8,127933.0,129939.0
5.0,156736.0,175404.0
5.2,191783.0,236827.0
5.4,235227.0,320398.0
5.6,288417.0,431853.0
5.8,353402.0,583098.0
6.0,433355.0,787681.0
6.2,530840.0,1062864.0
6.4,651462.0,1434619.0
6.6,799422.0,1937177.0
6.8,981182.0,2614717.0
7.0,1204963.0,3529433.0
7.2,1481217.0,4765416.0
7.4,1822032.0,6431060.0
7.6,2241906.0,8683388.0
7.8,2760585.0,11720495.0
8.0,3402341.0,15818913.0
8.2,4195448.0,21356714.0
8.4,5178937.0,28827326.0
8.6,6397364.0,38912858.0
8.8,7914931.0,52525311.0
9.0,9800154.0,70894498.0
9.2,12150430.0,95703379.0
9.4,15085635.0,129189351.0
9.6,18755374.0,174392022.0
9.8,23354883.0,235406774.0
10.0,29130653.0,317766223.0
