time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1230.0,129.0
0.4,1476.0,161.0
0.6,1784.0,216.0
0.8,2178.0,282.0
1.0,2650.0,395.0
1.2,3231.0,553.0
1.4,3898.0,734.0
1.6,4764.0,1001.0
1.8,5858.0,1375.0
2.0,7124.0,1842.0
2.2,8671.0,2504.0
2.4,10603.0,3385.0
2.6,12979.0,4557.0
2.8,15924.0,6159.0
3.0,19439.0,8361.0
3.2,23712.0,11262.0
3.4,29057.0,15083.0
3.6,35467.0,20326.0
3.8,43424.0,27299.0
4.0,52988.0,36780.0
4.2,65076.0,49490.0
4.4,79308.0,66722.0
4.6,97130.0,90303.0
4.8,119153.0,121768.0
5.0,146071.0,164478.0
5.2,178992.0,222516.0
5.4,219541.0,300064.0
5.6,268930.0,404993.0
5.8,329474.0,547584.0
6.0,404052.0,738250.0
6.2,495845.0,997159.0
6.4,608318.0,1344785.0
6.6,746823.0,1815652.0
6.8,916844.0,2450935.0
7.0,1125892.0,3307962.0
7.2,1383976.0,4463811.0
7.4,1702652.0,6024485.0
7.6,2095621.0,8131118.0
7.8,2580728.0,10973040.0
8.0,3179888.0,14811632.0
8.2,3923141.0,19997469.0
8.4,4842702.0,26994861.0
8.6,5984675.0,36443761.0
8.8,7404011.0,49192977.0
9.0,9170088.0,66410864.0
9.2,11370877.0,89650937.0
9.4,14118792.0,121030280.0
9.6,17553472.0,163366520.0
9.8,21862887.0,220521521.0
10.0,27272499.0,297662127.0
