,time,z_minus,z_plus
80,8.0,5522.0,1130.0
80,8.0,5522.0,1130.0
80,8.0,2713.0,0.0
80,8.0,2813.0,122.0
80,8.0,981.0,0.0
80,8.0,916.0,2.0
80,8.0,1073.0,3.0
80,8.0,1233.0,0.0
80,8.0,584.0,4.0
80,8.0,3918.0,175.0
80,8.0,492.0,1.0
80,8.0,4712.0,36.0
80,8.0,451.0,0.0
80,8.0,586.0,1.0
80,8.0,456.0,0.0
80,8.0,1146.0,130.0
80,8.0,1328.0,0.0
80,8.0,1114.0,3.0
80,8.0,739.0,2817.0
80,8.0,3832.0,14.0
80,8.0,2468.0,30.0
80,8.0,1380.0,3226.0
80,8.0,6930.0,301.0
80,8.0,2681.0,3.0
80,8.0,9756.0,53.0
80,8.0,3200.0,0.0
80,8.0,391.0,0.0
80,8.0,2559.0,1.0
80,8.0,3962.0,22.0
80,8.0,479.0,0.0
80,8.0,578.0,0.0
80,8.0,927.0,8.0
80,8.0,2502.0,28.0
80,8.0,1855.0,701.0
80,8.0,282.0,0.0
80,8.0,800.0,1.0
80,8.0,11329.0,130.0
80,8.0,7451.0,25.0
80,8.0,1187.0,3.0
80,8.0,70.0,0.0
80,8.0,10972.0,61.0
80,8.0,1252.0,1.0
80,8.0,4824.0,11.0
80,8.0,12427.0,62.0
80,8.0,521.0,2.0
80,8.0,534.0,0.0
80,8.0,7058.0,72.0
80,8.0,2801.0,4.0
80,8.0,2627.0,17.0
80,8.0,552.0,0.0
80,8.0,3407.0,16.0
80,8.0,1700.0,118.0
80,8.0,237.0,0.0
80,8.0,1412.0,0.0
80,8.0,2029.0,28.0
80,8.0,3335.0,166.0
80,8.0,6643.0,11.0
80,8.0,4013.0,5.0
80,8.0,3757.0,98.0
80,8.0,1262.0,10.0
80,8.0,1263.0,4.0
80,8.0,16202.0,179.0
80,8.0,3833.0,158.0
80,8.0,1571.0,5.0
80,8.0,5338.0,11.0
80,8.0,7262.0,28.0
80,8.0,808.0,2.0
80,8.0,1606.0,4.0
80,8.0,1968.0,29.0
80,8.0,176.0,0.0
80,8.0,8827.0,37.0
80,8.0,5744.0,69.0
80,8.0,7328.0,11.0
80,8.0,11480.0,73.0
80,8.0,2110.0,23.0
80,8.0,6189.0,404.0
80,8.0,2402.0,102.0
80,8.0,4402.0,166.0
80,8.0,8379.0,393.0
80,8.0,527.0,0.0
80,8.0,3603.0,2.0
80,8.0,2339.0,9.0
80,8.0,4532.0,24.0
80,8.0,1788.0,417.0
80,8.0,2954.0,70.0
80,8.0,1990.0,4.0
80,8.0,4044.0,1656.0
80,8.0,3353.0,0.0
80,8.0,3816.0,1196.0
80,8.0,2961.0,2.0
80,8.0,10821.0,47.0
80,8.0,3318.0,3.0
80,8.0,375.0,1.0
80,8.0,355.0,1.0
80,8.0,3104.0,5.0
80,8.0,7819.0,65.0
80,8.0,4243.0,201.0
80,8.0,4836.0,31.0
80,8.0,258.0,0.0
80,8.0,2504.0,11.0
80,8.0,4619.0,92.0
80,8.0,7159.0,6.0
80,8.0,111.0,55.0
80,8.0,1056.0,1.0
80,8.0,5785.0,52.0
80,8.0,1182.0,32.0
80,8.0,9121.0,169.0
80,8.0,8497.0,251.0
80,8.0,7083.0,9.0
80,8.0,171.0,2.0
80,8.0,3527.0,3.0
80,8.0,3027.0,49.0
80,8.0,2933.0,35.0
80,8.0,1213.0,0.0
80,8.0,2575.0,8.0
80,8.0,3185.0,8.0
80,8.0,4863.0,75.0
80,8.0,290.0,1.0
80,8.0,1957.0,1.0
80,8.0,6051.0,253.0
80,8.0,6038.0,64.0
80,8.0,1518.0,4.0
80,8.0,8927.0,47.0
80,8.0,4275.0,39.0
80,8.0,8482.0,18.0
80,8.0,77.0,0.0
80,8.0,1084.0,2.0
80,8.0,8620.0,62.0
80,8.0,9035.0,61.0
80,8.0,7925.0,98.0
80,8.0,954.0,7.0
80,8.0,855.0,11.0
80,8.0,1937.0,98.0
80,8.0,4047.0,4.0
80,8.0,9900.0,264.0
80,8.0,1946.0,2.0
80,8.0,1816.0,15.0
80,8.0,403.0,3.0
80,8.0,7374.0,111.0
80,8.0,8400.0,6.0
80,8.0,1463.0,4.0
80,8.0,6.0,0.0
80,8.0,2054.0,3.0
80,8.0,3400.0,13.0
80,8.0,1494.0,12.0
80,8.0,1832.0,701.0
80,8.0,3703.0,43.0
80,8.0,1751.0,2.0
80,8.0,27.0,0.0
80,8.0,1994.0,6.0
80,8.0,2265.0,45.0
80,8.0,3233.0,10.0
80,8.0,570.0,0.0
80,8.0,2289.0,5.0
80,8.0,2019.0,4.0
80,8.0,4684.0,30.0
80,8.0,4423.0,2.0
80,8.0,1248.0,5.0
80,8.0,1921.0,5.0
80,8.0,4890.0,71.0
80,8.0,3708.0,10.0
80,8.0,579.0,0.0
80,8.0,1255.0,1.0
80,8.0,1807.0,1.0
80,8.0,211.0,0.0
80,8.0,4543.0,13.0
80,8.0,1467.0,24.0
80,8.0,451.0,1.0
80,8.0,1813.0,1378.0
80,8.0,568.0,19.0
80,8.0,44.0,0.0
80,8.0,3032.0,1.0
80,8.0,3531.0,48.0
80,8.0,694.0,18.0
80,8.0,472.0,0.0
80,8.0,8939.0,34.0
80,8.0,241.0,0.0
80,8.0,7270.0,19.0
80,8.0,2494.0,55.0
80,8.0,1564.0,21.0
80,8.0,2719.0,0.0
80,8.0,7191.0,91.0
80,8.0,3919.0,79.0
80,8.0,3192.0,14.0
80,8.0,698.0,1.0
80,8.0,878.0,17.0
80,8.0,1374.0,10.0
80,8.0,2242.0,1868.0
80,8.0,1499.0,508.0
80,8.0,3543.0,70.0
