,time,z_minus,z_plus
50,15.0,245865205.0,2730652.0
50,15.0,245865205.0,2730652.0
50,15.0,314335981.0,2693101.0
50,15.0,87010114.0,772505.0
50,15.0,14351237.0,130243.0
50,15.0,168742930.0,3868444.0
50,15.0,8816399.0,128823.0
50,15.0,27147532.0,234555.0
50,15.0,6571503.0,83004.0
50,15.0,35294547.0,325153.0
50,15.0,58327539.0,830724.0
50,15.0,15223602.0,109624.0
50,15.0,97353116.0,772048.0
50,15.0,51137153.0,998680.0
50,15.0,117087303.0,1532449.0
50,15.0,134669042.0,1425456.0
50,15.0,1468869.0,7380.0
50,15.0,72602793.0,600880.0
50,15.0,60244409.0,892216.0
50,15.0,4867562.0,50576.0
50,15.0,96219899.0,2142543.0
50,15.0,19209894.0,254305.0
50,15.0,71876818.0,1217589.0
50,15.0,27401734.0,265074.0
50,15.0,6025011.0,41024.0
50,15.0,124061360.0,1611812.0
50,15.0,67420130.0,789981.0
50,15.0,51531912.0,494391.0
50,15.0,167328090.0,1616916.0
50,15.0,166913020.0,2065951.0
50,15.0,164364313.0,1424210.0
50,15.0,15542031.0,114454.0
50,15.0,30923698.0,850532.0
50,15.0,6809906.0,44267.0
50,15.0,139889697.0,1447836.0
50,15.0,130776160.0,3862403.0
50,15.0,13843071.0,110735.0
50,15.0,25943909.0,239115.0
50,15.0,18665622.0,316893.0
50,15.0,61466631.0,482581.0
50,15.0,81296372.0,803740.0
50,15.0,27837913.0,235861.0
50,15.0,8373906.0,80525.0
50,15.0,30549084.0,280149.0
50,15.0,91520117.0,922717.0
50,15.0,72556243.0,612713.0
50,15.0,61613164.0,760533.0
50,15.0,4023051.0,26658.0
50,15.0,49363162.0,424243.0
50,15.0,101117920.0,1233122.0
50,15.0,6820895.0,153535.0
50,15.0,11366353.0,181543.0
50,15.0,250070046.0,2624309.0
50,15.0,78126878.0,757499.0
50,15.0,59057864.0,472638.0
50,15.0,173088972.0,1788821.0
50,15.0,21521405.0,172919.0
50,15.0,21726600.0,219628.0
50,15.0,16683181.0,146211.0
50,15.0,43554321.0,1990539.0
50,15.0,175696174.0,2569796.0
50,15.0,5220689.0,28830.0
50,15.0,14539289.0,114064.0
50,15.0,23168184.0,328034.0
50,15.0,73749199.0,678323.0
50,15.0,4204106.0,38400.0
50,15.0,276175448.0,2664768.0
50,15.0,119060813.0,1013616.0
50,15.0,79409991.0,763127.0
50,15.0,50761353.0,371026.0
50,15.0,57312839.0,430386.0
50,15.0,36698596.0,256712.0
50,15.0,1641091.0,15236.0
50,15.0,5326906.0,32231.0
50,15.0,35044615.0,317238.0
50,15.0,143180979.0,1321890.0
50,15.0,162282249.0,3880653.0
50,15.0,111642715.0,1167264.0
50,15.0,57933039.0,590018.0
50,15.0,26712231.0,254647.0
50,15.0,50208994.0,509719.0
50,15.0,4288602.0,22582.0
50,15.0,6372432.0,85705.0
50,15.0,66438358.0,480717.0
50,15.0,32127473.0,259305.0
50,15.0,23980326.0,472719.0
50,15.0,54628253.0,3205075.0
50,15.0,46860156.0,390449.0
50,15.0,56667219.0,570164.0
50,15.0,9123930.0,73325.0
50,15.0,49347419.0,445071.0
50,15.0,2954032.0,16563.0
50,15.0,55378617.0,492385.0
50,15.0,6153296.0,37283.0
50,15.0,39693588.0,3388205.0
50,15.0,110303033.0,1362522.0
50,15.0,71870821.0,4615571.0
50,15.0,31104956.0,295438.0
50,15.0,24165603.0,304982.0
50,15.0,76696625.0,1492991.0
50,15.0,68505506.0,544046.0
50,15.0,48889658.0,479743.0
50,15.0,23994570.0,194399.0
50,15.0,13390436.0,141092.0
50,15.0,178486687.0,1469041.0
50,15.0,75601815.0,749204.0
50,15.0,15706892.0,672335.0
50,15.0,36047663.0,379157.0
50,15.0,107250853.0,1165514.0
50,15.0,21428152.0,171414.0
50,15.0,125100054.0,1161503.0
50,15.0,76618156.0,968698.0
50,15.0,20329327.0,139575.0
50,15.0,29679607.0,179760.0
50,15.0,103955347.0,1147856.0
50,15.0,18663048.0,145837.0
50,15.0,38378856.0,292233.0
50,15.0,8875284.0,69473.0
50,15.0,24176671.0,165745.0
50,15.0,16843252.0,299513.0
50,15.0,44020861.0,399500.0
50,15.0,11454720.0,104781.0
50,15.0,37150983.0,268524.0
50,15.0,28329430.0,1867447.0
50,15.0,60823578.0,1005951.0
50,15.0,173742452.0,1702231.0
50,15.0,75314310.0,612824.0
50,15.0,20460802.0,267327.0
50,15.0,81517067.0,843959.0
50,15.0,101626656.0,2856144.0
50,15.0,6098712.0,62469.0
50,15.0,33937119.0,293273.0
50,15.0,3269104.0,176374.0
50,15.0,14091571.0,102886.0
50,15.0,72032432.0,608730.0
50,15.0,24785404.0,630047.0
50,15.0,13115065.0,106086.0
50,15.0,57207894.0,541509.0
50,15.0,6942091.0,44835.0
50,15.0,89612312.0,871806.0
50,15.0,50882479.0,687531.0
50,15.0,88004711.0,1142212.0
50,15.0,40086048.0,362741.0
50,15.0,107596821.0,1099206.0
50,15.0,20015893.0,187547.0
50,15.0,48642293.0,730194.0
50,15.0,855011.0,5810.0
50,15.0,17185600.0,140065.0
50,15.0,9497931.0,73390.0
50,15.0,50083697.0,435312.0
50,15.0,79213292.0,928040.0
50,15.0,168954542.0,1412933.0
50,15.0,75853725.0,822783.0
50,15.0,23105665.0,167416.0
50,15.0,103600920.0,940220.0
50,15.0,246125194.0,3384704.0
50,15.0,71536710.0,642223.0
50,15.0,14876200.0,149170.0
50,15.0,20730148.0,135353.0
50,15.0,53496583.0,764370.0
50,15.0,60874201.0,730893.0
50,15.0,200233998.0,2907331.0
50,15.0,79920360.0,860197.0
50,15.0,77324817.0,830792.0
50,15.0,2953081.0,23743.0
50,15.0,53492987.0,507077.0
50,15.0,23673693.0,158514.0
50,15.0,85265928.0,851185.0
50,15.0,47712123.0,831643.0
50,15.0,136032572.0,1553726.0
50,15.0,25474821.0,291890.0
50,15.0,46700937.0,374012.0
50,15.0,238369.0,2098.0
50,15.0,3720163.0,25098.0
50,15.0,15948850.0,112214.0
50,15.0,61606.0,77.0
50,15.0,96511611.0,1075709.0
50,15.0,7919716.0,110100.0
50,15.0,21704320.0,2920484.0
50,15.0,75109778.0,625573.0
50,15.0,82921427.0,797103.0
50,15.0,59910839.0,529424.0
50,15.0,131079932.0,1214211.0
50,15.0,20392431.0,248393.0
50,15.0,268127456.0,3224698.0
50,15.0,7516768.0,64185.0
50,15.0,98385131.0,3231738.0
50,15.0,1265288.0,9312.0
50,15.0,43328587.0,346978.0
50,15.0,112698939.0,1124715.0
50,15.0,145559757.0,1155189.0
50,15.0,43253593.0,337050.0
50,15.0,54043516.0,531405.0
50,15.0,92860184.0,1675669.0
50,15.0,28505684.0,241511.0
50,15.0,103612454.0,1050911.0
50,15.0,228191059.0,2185769.0
50,15.0,2186231.0,23155.0
50,15.0,152063095.0,1393347.0
50,15.0,43194510.0,400780.0
50,15.0,71251797.0,574510.0
50,15.0,96568459.0,958690.0
50,15.0,11750248.0,116554.0
50,15.0,83253845.0,733806.0
50,15.0,4153671.0,28193.0
50,15.0,25192820.0,274884.0
50,15.0,167807162.0,1520109.0
50,15.0,107905944.0,980276.0
50,15.0,44427382.0,546397.0
50,15.0,73462415.0,1126839.0
