,time,z_minus,z_plus
80,8.0,7003.0,22.0
80,8.0,7003.0,22.0
80,8.0,23279.0,66.0
80,8.0,7122.0,21.0
80,8.0,21669.0,52.0
80,8.0,20226.0,40.0
80,8.0,1108.0,6.0
80,8.0,5236.0,4.0
80,8.0,8127.0,37.0
80,8.0,2783.0,0.0
80,8.0,13862.0,78.0
80,8.0,4244.0,43.0
80,8.0,2465.0,2.0
80,8.0,25586.0,93.0
80,8.0,1457.0,0.0
80,8.0,52157.0,3515.0
80,8.0,7291.0,2425.0
80,8.0,2554.0,15.0
80,8.0,35498.0,130.0
80,8.0,16854.0,82.0
80,8.0,16014.0,126.0
80,8.0,1081.0,0.0
80,8.0,1870.0,1.0
80,8.0,2873.0,9.0
80,8.0,3548.0,15.0
80,8.0,15001.0,39.0
80,8.0,6538.0,5.0
80,8.0,7105.0,10.0
80,8.0,13280.0,122.0
80,8.0,9491.0,8.0
80,8.0,15590.0,47.0
80,8.0,38846.0,89.0
80,8.0,8731.0,32.0
80,8.0,5053.0,10.0
80,8.0,2081.0,3.0
80,8.0,10159.0,134.0
80,8.0,8442.0,10.0
80,8.0,18166.0,51.0
80,8.0,25162.0,45.0
80,8.0,32021.0,27.0
80,8.0,2834.0,32.0
80,8.0,4401.0,8.0
80,8.0,3970.0,10.0
80,8.0,24007.0,155.0
80,8.0,5617.0,13.0
80,8.0,12788.0,32.0
80,8.0,9809.0,81.0
80,8.0,10864.0,108.0
80,8.0,9738.0,36.0
80,8.0,9552.0,77.0
80,8.0,13571.0,64.0
80,8.0,4011.0,5.0
80,8.0,2358.0,0.0
80,8.0,11548.0,17.0
80,8.0,27967.0,159.0
80,8.0,355.0,0.0
80,8.0,23316.0,207.0
80,8.0,32708.0,60.0
80,8.0,3075.0,7.0
80,8.0,19380.0,45.0
80,8.0,258.0,0.0
80,8.0,47966.0,61.0
80,8.0,2088.0,4.0
80,8.0,789.0,0.0
80,8.0,1195.0,20.0
80,8.0,1824.0,2.0
80,8.0,2222.0,9.0
80,8.0,27650.0,96.0
80,8.0,31773.0,50.0
80,8.0,10114.0,56.0
80,8.0,4306.0,9.0
80,8.0,4191.0,10.0
80,8.0,19308.0,57.0
80,8.0,84152.0,326.0
80,8.0,7063.0,10.0
80,8.0,7442.0,23.0
80,8.0,1866.0,0.0
80,8.0,16186.0,7.0
80,8.0,4577.0,6.0
80,8.0,20437.0,144.0
80,8.0,5327.0,42.0
80,8.0,12555.0,61.0
80,8.0,10157.0,46.0
80,8.0,5756.0,22.0
80,8.0,9155.0,21.0
80,8.0,6112.0,64.0
80,8.0,17187.0,57.0
80,8.0,1458.0,35.0
80,8.0,28102.0,48.0
80,8.0,297.0,3.0
80,8.0,37271.0,916.0
80,8.0,2473.0,6.0
80,8.0,34906.0,306.0
80,8.0,14099.0,5.0
80,8.0,28888.0,79.0
80,8.0,10010.0,19.0
80,8.0,43310.0,222.0
80,8.0,51397.0,148.0
80,8.0,14543.0,17.0
80,8.0,9644.0,64.0
80,8.0,19618.0,29.0
80,8.0,5268.0,5.0
80,8.0,1527.0,0.0
80,8.0,8148.0,36.0
80,8.0,7242.0,9.0
80,8.0,1053.0,7.0
80,8.0,50909.0,249.0
80,8.0,9372.0,43.0
80,8.0,7226.0,5.0
80,8.0,387.0,0.0
80,8.0,8561.0,9.0
80,8.0,8203.0,34.0
80,8.0,35813.0,170.0
80,8.0,5656.0,16.0
80,8.0,1739.0,4.0
80,8.0,5116.0,2.0
80,8.0,371.0,0.0
80,8.0,29107.0,49.0
80,8.0,23900.0,56.0
80,8.0,14810.0,39.0
80,8.0,6717.0,28.0
80,8.0,18704.0,83.0
80,8.0,4231.0,8.0
80,8.0,58251.0,265.0
80,8.0,43861.0,336.0
80,8.0,8761.0,35.0
80,8.0,24711.0,88.0
80,8.0,20335.0,2201.0
80,8.0,7998.0,26.0
80,8.0,34626.0,141.0
80,8.0,15775.0,55.0
80,8.0,55449.0,323.0
80,8.0,2388.0,0.0
80,8.0,6745.0,17.0
80,8.0,9513.0,13.0
80,8.0,177.0,0.0
80,8.0,41255.0,105.0
80,8.0,584.0,4.0
80,8.0,6814.0,4.0
80,8.0,387.0,0.0
80,8.0,16865.0,48.0
80,8.0,3630.0,2.0
80,8.0,44895.0,869.0
80,8.0,8486.0,19.0
80,8.0,10548.0,135.0
80,8.0,66987.0,265.0
80,8.0,9797.0,18.0
80,8.0,52179.0,152.0
80,8.0,32693.0,104.0
80,8.0,28660.0,235.0
80,8.0,5930.0,23.0
80,8.0,26957.0,35.0
80,8.0,47672.0,300.0
80,8.0,20920.0,67.0
80,8.0,20070.0,37.0
80,8.0,23926.0,57.0
80,8.0,67768.0,219.0
80,8.0,7399.0,9.0
80,8.0,7933.0,41.0
80,8.0,2062.0,2.0
80,8.0,7266.0,6.0
80,8.0,14869.0,11.0
80,8.0,7819.0,92.0
80,8.0,23652.0,77.0
80,8.0,12420.0,10.0
80,8.0,25839.0,59.0
80,8.0,41751.0,371.0
80,8.0,27497.0,103.0
80,8.0,15365.0,40.0
80,8.0,6609.0,10.0
80,8.0,6166.0,20.0
80,8.0,39600.0,198.0
80,8.0,13915.0,54.0
80,8.0,11935.0,16.0
80,8.0,32414.0,162.0
80,8.0,7328.0,44.0
80,8.0,10875.0,24.0
80,8.0,6858.0,12.0
80,8.0,3038.0,3.0
80,8.0,8456.0,24.0
80,8.0,3290.0,185.0
80,8.0,6395.0,27.0
80,8.0,10874.0,4.0
80,8.0,13033.0,22.0
80,8.0,17663.0,391.0
80,8.0,13612.0,36.0
80,8.0,1388.0,25.0
80,8.0,5891.0,22.0
80,8.0,38209.0,99.0
80,8.0,843.0,0.0
80,8.0,10698.0,15.0
80,8.0,19708.0,33.0
80,8.0,25723.0,51.0
80,8.0,20104.0,84.0
80,8.0,78013.0,190.0
80,8.0,2976.0,35.0
80,8.0,257.0,0.0
80,8.0,10159.0,8.0
80,8.0,73260.0,279.0
80,8.0,19134.0,33.0
80,8.0,42575.0,232.0
80,8.0,3125.0,2.0
80,8.0,1322.0,1.0
80,8.0,8540.0,9.0
80,8.0,14196.0,201.0
80,8.0,18508.0,115.0
80,8.0,5104.0,5.0
80,8.0,2298.0,0.0
80,8.0,703.0,5.0
80,8.0,10952.0,81.0
80,8.0,624.0,11.0
80,8.0,12671.0,109.0
80,8.0,8308.0,10.0
80,8.0,12477.0,67.0
80,8.0,21838.0,34.0
80,8.0,12353.0,25.0
80,8.0,3330.0,4.0
80,8.0,5476.0,13.0
80,8.0,17630.0,2069.0
80,8.0,13709.0,36.0
80,8.0,17716.0,57.0
80,8.0,18127.0,242.0
80,8.0,3391.0,0.0
80,8.0,8377.0,16.0
80,8.0,347.0,0.0
80,8.0,947.0,2.0
80,8.0,7277.0,17.0
80,8.0,15241.0,155.0
80,8.0,15492.0,68.0
80,8.0,777.0,0.0
80,8.0,5990.0,21.0
80,8.0,13662.0,1183.0
80,8.0,17828.0,125.0
80,8.0,26578.0,221.0
80,8.0,43186.0,101.0
80,8.0,24354.0,74.0
80,8.0,7661.0,38.0
80,8.0,55479.0,161.0
80,8.0,11406.0,35.0
80,8.0,37172.0,139.0
80,8.0,9501.0,64.0
80,8.0,9070.0,159.0
80,8.0,10812.0,146.0
80,8.0,8199.0,8.0
80,8.0,5596.0,2.0
80,8.0,15876.0,78.0
80,8.0,3292.0,0.0
80,8.0,17467.0,42.0
80,8.0,1526.0,1.0
80,8.0,55278.0,317.0
80,8.0,47116.0,202.0
80,8.0,10419.0,26.0
80,8.0,73582.0,188.0
80,8.0,2088.0,10.0
80,8.0,379.0,0.0
80,8.0,2496.0,2.0
80,8.0,8698.0,25.0
80,8.0,6170.0,19.0
80,8.0,709.0,4.0
80,8.0,12137.0,30.0
80,8.0,9961.0,17.0
80,8.0,52358.0,422.0
80,8.0,2758.0,0.0
80,8.0,8307.0,42.0
80,8.0,33710.0,185.0
80,8.0,42500.0,114.0
80,8.0,554.0,0.0
80,8.0,13358.0,36.0
80,8.0,15406.0,45.0
80,8.0,13982.0,25.0
80,8.0,3538.0,0.0
80,8.0,216.0,2.0
80,8.0,594.0,0.0
80,8.0,4692.0,2.0
80,8.0,40702.0,111.0
80,8.0,15342.0,58.0
80,8.0,51.0,0.0
80,8.0,10957.0,36.0
80,8.0,15356.0,26.0
80,8.0,1357.0,1.0
80,8.0,6880.0,73.0
80,8.0,11663.0,1515.0
80,8.0,13959.0,12.0
80,8.0,45251.0,236.0
80,8.0,13812.0,42.0
80,8.0,1968.0,6.0
80,8.0,5368.0,6.0
80,8.0,40482.0,204.0
80,8.0,5297.0,5.0
80,8.0,1489.0,18.0
80,8.0,16449.0,120.0
80,8.0,11527.0,15.0
80,8.0,59.0,0.0
80,8.0,4581.0,43.0
80,8.0,13155.0,42.0
80,8.0,9754.0,9.0
80,8.0,11222.0,111.0
80,8.0,5144.0,29.0
80,8.0,8408.0,46.0
80,8.0,3385.0,44.0
80,8.0,15710.0,184.0
80,8.0,10531.0,26.0
80,8.0,9316.0,27.0
80,8.0,44516.0,390.0
80,8.0,5532.0,54.0
80,8.0,2531.0,1.0
80,8.0,18253.0,53.0
80,8.0,20066.0,45.0
80,8.0,19554.0,914.0
80,8.0,7144.0,42.0
80,8.0,18088.0,110.0
80,8.0,24531.0,68.0
80,8.0,45031.0,102.0
80,8.0,7832.0,7.0
80,8.0,4156.0,0.0
80,8.0,44704.0,341.0
80,8.0,117406.0,353.0
80,8.0,27528.0,94.0
80,8.0,21523.0,83.0
80,8.0,19547.0,635.0
80,8.0,7258.0,12.0
80,8.0,11902.0,87.0
80,8.0,958.0,0.0
80,8.0,11741.0,25.0
80,8.0,4927.0,40.0
80,8.0,12703.0,2052.0
80,8.0,11692.0,127.0
80,8.0,2969.0,7.0
80,8.0,1232.0,4.0
80,8.0,9490.0,29.0
80,8.0,684.0,0.0
80,8.0,15234.0,20.0
80,8.0,1794.0,27.0
80,8.0,41699.0,152.0
80,8.0,4024.0,31.0
80,8.0,92115.0,301.0
80,8.0,33454.0,149.0
80,8.0,16534.0,22.0
80,8.0,30077.0,90.0
80,8.0,9197.0,8.0
80,8.0,8745.0,20.0
80,8.0,16110.0,53.0
80,8.0,4165.0,7.0
80,8.0,2948.0,7.0
80,8.0,4408.0,14.0
80,8.0,11609.0,39.0
80,8.0,5417.0,440.0
80,8.0,30433.0,145.0
80,8.0,10318.0,22.0
80,8.0,1924.0,0.0
80,8.0,24747.0,147.0
80,8.0,14707.0,65.0
80,8.0,27599.0,98.0
80,8.0,1853.0,3.0
80,8.0,5862.0,8.0
80,8.0,6380.0,7.0
80,8.0,14592.0,56.0
80,8.0,42224.0,309.0
80,8.0,5205.0,135.0
80,8.0,70707.0,769.0
80,8.0,14327.0,9.0
80,8.0,8820.0,11.0
80,8.0,3254.0,7.0
80,8.0,2694.0,2.0
80,8.0,39686.0,1606.0
80,8.0,11636.0,28.0
80,8.0,4795.0,3.0
80,8.0,5664.0,3.0
80,8.0,18553.0,44.0
80,8.0,18742.0,106.0
80,8.0,63016.0,205.0
80,8.0,24927.0,269.0
80,8.0,23128.0,123.0
80,8.0,3208.0,7.0
80,8.0,35878.0,51.0
80,8.0,5719.0,4.0
80,8.0,4614.0,7.0
80,8.0,53877.0,186.0
80,8.0,7374.0,6.0
80,8.0,979.0,0.0
80,8.0,4866.0,25.0
80,8.0,44879.0,234.0
80,8.0,23372.0,112.0
80,8.0,22000.0,1524.0
80,8.0,24736.0,50.0
80,8.0,12680.0,52.0
80,8.0,19762.0,110.0
80,8.0,16021.0,40.0
80,8.0,3423.0,60.0
