,time,z_minus,z_plus
80,8.0,108748.0,123.0
80,8.0,108748.0,123.0
80,8.0,181506.0,296.0
80,8.0,113188.0,193.0
80,8.0,386009.0,733.0
80,8.0,114735.0,269.0
80,8.0,16348.0,37.0
80,8.0,51605.0,59.0
80,8.0,216903.0,494.0
80,8.0,10405.0,26.0
80,8.0,39151.0,87.0
80,8.0,94156.0,166.0
80,8.0,74323.0,67.0
80,8.0,34806.0,98.0
80,8.0,639152.0,1319.0
80,8.0,936212.0,2512.0
80,8.0,10101.0,21.0
80,8.0,78638.0,107.0
80,8.0,273343.0,773.0
80,8.0,451431.0,1079.0
80,8.0,302084.0,542.0
80,8.0,36448.0,52.0
80,8.0,147827.0,241.0
80,8.0,65172.0,132.0
80,8.0,196047.0,498.0
80,8.0,124350.0,180.0
80,8.0,299633.0,477.0
80,8.0,407687.0,610.0
80,8.0,256918.0,478.0
80,8.0,108331.0,164.0
80,8.0,63267.0,50.0
80,8.0,245473.0,511.0
80,8.0,59346.0,72.0
80,8.0,189650.0,387.0
80,8.0,44854.0,66.0
80,8.0,74589.0,127.0
80,8.0,133828.0,293.0
80,8.0,83773.0,226.0
80,8.0,284061.0,456.0
80,8.0,163562.0,208.0
80,8.0,250014.0,346.0
80,8.0,183148.0,262.0
80,8.0,195416.0,405.0
80,8.0,290806.0,547.0
80,8.0,153649.0,277.0
80,8.0,41607.0,202.0
80,8.0,435511.0,816.0
80,8.0,29100.0,84.0
80,8.0,99165.0,122.0
80,8.0,42213.0,100.0
80,8.0,168300.0,280.0
80,8.0,12269.0,41.0
80,8.0,202394.0,396.0
80,8.0,132408.0,199.0
80,8.0,536843.0,879.0
80,8.0,190353.0,253.0
80,8.0,96105.0,198.0
80,8.0,263023.0,391.0
80,8.0,72866.0,80.0
80,8.0,35293.0,36.0
80,8.0,62599.0,131.0
80,8.0,613893.0,1077.0
80,8.0,495212.0,780.0
80,8.0,398875.0,650.0
80,8.0,357859.0,721.0
80,8.0,204030.0,319.0
80,8.0,239492.0,290.0
80,8.0,250972.0,462.0
80,8.0,207691.0,430.0
80,8.0,719.0,0.0
80,8.0,21134.0,20.0
80,8.0,68057.0,131.0
80,8.0,201352.0,486.0
80,8.0,49467.0,64.0
80,8.0,39648.0,61.0
80,8.0,244157.0,677.0
80,8.0,82942.0,151.0
80,8.0,282793.0,479.0
80,8.0,165935.0,297.0
80,8.0,193498.0,259.0
80,8.0,262387.0,558.0
80,8.0,124824.0,158.0
80,8.0,202387.0,330.0
80,8.0,106184.0,207.0
80,8.0,216243.0,1530.0
80,8.0,39994.0,82.0
80,8.0,255721.0,554.0
80,8.0,387783.0,627.0
80,8.0,479772.0,946.0
80,8.0,293792.0,547.0
80,8.0,54463.0,61.0
80,8.0,11158.0,16.0
80,8.0,30332.0,39.0
80,8.0,75472.0,68.0
80,8.0,250244.0,629.0
80,8.0,85874.0,202.0
80,8.0,467858.0,844.0
80,8.0,157819.0,432.0
80,8.0,149321.0,239.0
80,8.0,10207.0,7.0
80,8.0,38144.0,64.0
80,8.0,169500.0,258.0
80,8.0,2852.0,2.0
80,8.0,65604.0,104.0
80,8.0,89315.0,195.0
80,8.0,186914.0,395.0
80,8.0,249664.0,447.0
80,8.0,2194.0,4.0
80,8.0,59618.0,153.0
80,8.0,32707.0,47.0
80,8.0,88303.0,323.0
80,8.0,28787.0,40.0
80,8.0,97863.0,231.0
80,8.0,21427.0,46.0
80,8.0,155466.0,344.0
80,8.0,78513.0,94.0
80,8.0,12443.0,36.0
80,8.0,243755.0,349.0
80,8.0,653628.0,1584.0
80,8.0,78454.0,83.0
80,8.0,273698.0,451.0
80,8.0,222831.0,390.0
80,8.0,29988.0,90.0
80,8.0,210446.0,361.0
80,8.0,184596.0,315.0
80,8.0,19548.0,26.0
80,8.0,130468.0,320.0
80,8.0,15223.0,8.0
80,8.0,82801.0,120.0
80,8.0,254312.0,570.0
80,8.0,354008.0,562.0
80,8.0,89646.0,80.0
80,8.0,99476.0,178.0
