time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1238.0,138.0
0.4,1512.0,182.0
0.6,1833.0,238.0
0.8,2293.0,314.0
1.0,2827.0,419.0
1.2,3473.0,571.0
1.4,4191.0,755.0
1.6,5099.0,1026.0
1.8,6247.0,1393.0
2.0,7663.0,1868.0
2.2,9397.0,2540.0
2.4,11574.0,3396.0
2.6,14158.0,4585.0
2.8,17264.0,6214.0
3.0,21097.0,8448.0
3.2,25870.0,11413.0
3.4,31694.0,15492.0
3.6,38815.0,20877.0
3.8,47349.0,28203.0
4.0,57974.0,38010.0
4.2,70990.0,51301.0
4.4,86608.0,69390.0
4.6,105794.0,93655.0
4.8,129693.0,126375.0
5.0,158997.0,170685.0
5.2,194778.0,230407.0
5.4,238780.0,310764.0
5.6,292493.0,419438.0
5.8,358260.0,565501.0
6.0,438977.0,763649.0
6.2,537458.0,1030137.0
6.4,659474.0,1389384.0
6.6,808887.0,1875264.0
6.8,992794.0,2531056.0
7.0,1218780.0,3417839.0
7.2,1496446.0,4614754.0
7.4,1839899.0,6228532.0
7.6,2263776.0,8407938.0
7.8,2786214.0,11348357.0
8.0,3433619.0,15316881.0
8.2,4232951.0,20677980.0
8.4,5222585.0,27911044.0
8.6,6450755.0,37677706.0
8.8,7977122.0,50854903.0
9.0,9874842.0,68646751.0
9.2,12235031.0,92664253.0
9.4,15180075.0,125087802.0
9.6,18862279.0,168862853.0
9.8,23474181.0,227939340.0
10.0,29258113.0,307698437.0
