time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1226.0,139.0
0.4,1500.0,192.0
0.6,1833.0,255.0
0.8,2209.0,349.0
1.0,2701.0,467.0
1.2,3358.0,645.0
1.4,4096.0,878.0
1.6,5056.0,1187.0
1.8,6196.0,1640.0
2.0,7566.0,2238.0
2.2,9218.0,3001.0
2.4,11227.0,4134.0
2.6,13639.0,5579.0
2.8,16764.0,7562.0
3.0,20415.0,10224.0
3.2,24952.0,13798.0
3.4,30642.0,18660.0
3.6,37429.0,25203.0
3.8,45718.0,34043.0
4.0,55815.0,46007.0
4.2,68185.0,62123.0
4.4,83364.0,83774.0
4.6,101970.0,113295.0
4.8,124780.0,153168.0
5.0,152875.0,207502.0
5.2,187102.0,280433.0
5.4,229346.0,378951.0
5.6,281191.0,511334.0
5.8,344592.0,690602.0
6.0,422930.0,932110.0
6.2,518448.0,1258986.0
6.4,636594.0,1700711.0
6.6,782347.0,2296761.0
6.8,961730.0,3098065.0
7.0,1181944.0,4180982.0
7.2,1453911.0,5642087.0
7.4,1790391.0,7617614.0
7.6,2206979.0,10281903.0
7.8,2723256.0,13879210.0
8.0,3362170.0,18731653.0
8.2,4154188.0,25291043.0
8.4,5139015.0,34138000.0
8.6,6363348.0,46083475.0
8.8,7892118.0,62205086.0
9.0,9800854.0,83974902.0
9.2,12183856.0,113351663.0
9.4,15174127.0,153014100.0
9.6,18928231.0,206558004.0
9.8,23651213.0,278826429.0
10.0,29607445.0,376367206.0
