time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1253.0,135.0
0.4,1538.0,187.0
0.6,1866.0,257.0
0.8,2277.0,348.0
1.0,2773.0,485.0
1.2,3339.0,636.0
1.4,4062.0,841.0
1.6,4963.0,1134.0
1.8,6081.0,1562.0
2.0,7415.0,2114.0
2.2,9143.0,2842.0
2.4,11219.0,3895.0
2.6,13675.0,5263.0
2.8,16827.0,7087.0
3.0,20499.0,9570.0
3.2,25162.0,12912.0
3.4,30671.0,17356.0
3.6,37520.0,23295.0
3.8,45901.0,31456.0
4.0,56242.0,42278.0
4.2,68871.0,56908.0
4.4,84163.0,76572.0
4.6,103014.0,103448.0
4.8,126053.0,139435.0
5.0,154293.0,188172.0
5.2,188942.0,253636.0
5.4,231735.0,342130.0
5.6,284175.0,461587.0
5.8,348096.0,623760.0
6.0,426825.0,841804.0
6.2,523076.0,1137182.0
6.4,641622.0,1534356.0
6.6,787375.0,2071948.0
6.8,966997.0,2798682.0
7.0,1187952.0,3777931.0
7.2,1461382.0,5100359.0
7.4,1798472.0,6885961.0
7.6,2214397.0,9295540.0
7.8,2728820.0,12551106.0
8.0,3365044.0,16941721.0
8.2,4153361.0,22867142.0
8.4,5131463.0,30874557.0
8.6,6346143.0,41675908.0
8.8,7858341.0,56253081.0
9.0,9743679.0,75930514.0
9.2,12094939.0,102496280.0
9.4,15036051.0,138361560.0
9.6,18719551.0,186772895.0
9.8,23344117.0,252125155.0
10.0,29163928.0,340338329.0
