time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1199.0,131.0
0.4,1443.0,170.0
0.6,1787.0,222.0
0.8,2178.0,295.0
1.0,2674.0,413.0
1.2,3234.0,554.0
1.4,3946.0,765.0
1.6,4821.0,1025.0
1.8,5879.0,1398.0
2.0,7258.0,1898.0
2.2,8867.0,2559.0
2.4,10804.0,3446.0
2.6,13131.0,4569.0
2.8,16089.0,6118.0
3.0,19792.0,8363.0
3.2,24166.0,11345.0
3.4,29528.0,15341.0
3.6,36107.0,20676.0
3.8,44125.0,27779.0
4.0,53860.0,37409.0
4.2,65613.0,50368.0
4.4,80452.0,67927.0
4.6,98643.0,91668.0
4.8,120898.0,123525.0
5.0,148107.0,166835.0
5.2,181742.0,225753.0
5.4,222553.0,305240.0
5.6,272470.0,412122.0
5.8,334014.0,556733.0
6.0,408910.0,750916.0
6.2,501686.0,1012934.0
6.4,614992.0,1367041.0
6.6,754797.0,1845874.0
6.8,926527.0,2492337.0
7.0,1138735.0,3365910.0
7.2,1399383.0,4544489.0
7.4,1720883.0,6136547.0
7.6,2117899.0,8284158.0
7.8,2608108.0,11180525.0
8.0,3214174.0,15091765.0
8.2,3965790.0,20373409.0
8.4,4898566.0,27504249.0
8.6,6053357.0,37127786.0
8.8,7489381.0,50125709.0
9.0,9275031.0,67667934.0
9.2,11502057.0,91346637.0
9.4,14283739.0,123306567.0
9.6,17763424.0,166459786.0
9.8,22121991.0,224698631.0
10.0,27595606.0,303327176.0
