time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1253.0,139.0
0.4,1555.0,185.0
0.6,1899.0,273.0
0.8,2300.0,356.0
1.0,2792.0,493.0
1.2,3409.0,682.0
1.4,4189.0,914.0
1.6,5135.0,1253.0
1.8,6263.0,1731.0
2.0,7625.0,2372.0
2.2,9276.0,3209.0
2.4,11302.0,4341.0
2.6,13821.0,5832.0
2.8,16916.0,7915.0
3.0,20773.0,10682.0
3.2,25394.0,14496.0
3.4,31008.0,19626.0
3.6,37856.0,26622.0
3.8,46399.0,35960.0
4.0,56669.0,48506.0
4.2,69458.0,65489.0
4.4,84875.0,88118.0
4.6,104147.0,119250.0
4.8,127441.0,160615.0
5.0,156063.0,216634.0
5.2,191241.0,292516.0
5.4,234288.0,394936.0
5.6,287185.0,533136.0
5.8,352294.0,719503.0
6.0,432176.0,972251.0
6.2,530906.0,1313073.0
6.4,651751.0,1772139.0
6.6,801082.0,2392707.0
6.8,985027.0,3228459.0
7.0,1211166.0,4357163.0
7.2,1489983.0,5881350.0
7.4,1835797.0,7939923.0
7.6,2262310.0,10719587.0
7.8,2792529.0,14469033.0
8.0,3447200.0,19529849.0
8.2,4260094.0,26365127.0
8.4,5270566.0,35592153.0
8.6,6528159.0,48039774.0
8.8,8094273.0,64843805.0
9.0,10052923.0,87530060.0
9.2,12502388.0,118150460.0
9.4,15572256.0,159484137.0
9.6,19428700.0,215296279.0
9.8,24283122.0,290619669.0
10.0,30405749.0,392296625.0
