time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1220.0,132.0
0.4,1493.0,182.0
0.6,1865.0,249.0
0.8,2309.0,328.0
1.0,2788.0,438.0
1.2,3431.0,599.0
1.4,4130.0,837.0
1.6,5008.0,1157.0
1.8,6074.0,1546.0
2.0,7417.0,2067.0
2.2,9082.0,2741.0
2.4,11093.0,3774.0
2.6,13467.0,5103.0
2.8,16509.0,6866.0
3.0,20247.0,9349.0
3.2,24823.0,12756.0
3.4,30370.0,17284.0
3.6,37177.0,23486.0
3.8,45752.0,31733.0
4.0,55996.0,42790.0
4.2,68504.0,57987.0
4.4,83772.0,78028.0
4.6,102686.0,105260.0
4.8,126055.0,142161.0
5.0,154272.0,191790.0
5.2,188937.0,259076.0
5.4,231825.0,349664.0
5.6,283900.0,472312.0
5.8,347995.0,637929.0
6.0,426600.0,861375.0
6.2,523287.0,1162379.0
6.4,642271.0,1569450.0
6.6,788569.0,2118052.0
6.8,968404.0,2857779.0
7.0,1190770.0,3855668.0
7.2,1464503.0,5207001.0
7.4,1802273.0,7029112.0
7.6,2219159.0,9487776.0
7.8,2734247.0,12811584.0
8.0,3372756.0,17292327.0
8.2,4164926.0,23341595.0
8.4,5147797.0,31510892.0
8.6,6368624.0,42536027.0
8.8,7887910.0,57413625.0
9.0,9780480.0,77508779.0
9.2,12144690.0,104623208.0
9.4,15101862.0,141231529.0
9.6,18804639.0,190660740.0
9.8,23457435.0,257367888.0
10.0,29311435.0,347428799.0
