time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1207.0,129.0
0.4,1514.0,164.0
0.6,1865.0,216.0
0.8,2303.0,316.0
1.0,2843.0,431.0
1.2,3448.0,606.0
1.4,4248.0,805.0
1.6,5184.0,1089.0
1.8,6341.0,1481.0
2.0,7713.0,2041.0
2.2,9330.0,2775.0
2.4,11406.0,3786.0
2.6,13866.0,5093.0
2.8,16875.0,6901.0
3.0,20640.0,9287.0
3.2,25302.0,12579.0
3.4,30952.0,17000.0
3.6,37864.0,22872.0
3.8,46241.0,31059.0
4.0,56478.0,42064.0
4.2,69183.0,56803.0
4.4,84846.0,76862.0
4.6,103650.0,103574.0
4.8,127035.0,139815.0
5.0,155443.0,188652.0
5.2,190123.0,255199.0
5.4,232944.0,344438.0
5.6,285704.0,464587.0
5.8,349888.0,627821.0
6.0,429126.0,847646.0
6.2,526038.0,1144396.0
6.4,645175.0,1543551.0
6.6,791650.0,2085044.0
6.8,971421.0,2817141.0
7.0,1194387.0,3802186.0
7.2,1468823.0,5132403.0
7.4,1806576.0,6927354.0
7.6,2225527.0,9352131.0
7.8,2742317.0,12623907.0
8.0,3381650.0,17042309.0
8.2,4173652.0,23003631.0
8.4,5158045.0,31057697.0
8.6,6381130.0,41924557.0
8.8,7900098.0,56584974.0
9.0,9793194.0,76380682.0
9.2,12159107.0,103117387.0
9.4,15117351.0,139189930.0
9.6,18816003.0,187900178.0
9.8,23468461.0,253647860.0
10.0,29313178.0,342384640.0
