time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1210.0,124.0
0.4,1512.0,173.0
0.6,1834.0,245.0
0.8,2247.0,328.0
1.0,2791.0,452.0
1.2,3461.0,597.0
1.4,4258.0,785.0
1.6,5207.0,1050.0
1.8,6390.0,1385.0
2.0,7760.0,1837.0
2.2,9509.0,2489.0
2.4,11524.0,3418.0
2.6,14074.0,4635.0
2.8,17168.0,6348.0
3.0,20926.0,8638.0
3.2,25786.0,11710.0
3.4,31532.0,15915.0
3.6,38339.0,21434.0
3.8,46892.0,28958.0
4.0,57293.0,39237.0
4.2,70033.0,52909.0
4.4,85822.0,71578.0
4.6,105392.0,96827.0
4.8,128872.0,130796.0
5.0,157525.0,176097.0
5.2,192562.0,237596.0
5.4,235908.0,320658.0
5.6,289001.0,433293.0
5.8,354115.0,584781.0
6.0,433923.0,789641.0
6.2,532278.0,1066587.0
6.4,652766.0,1440727.0
6.6,801410.0,1945247.0
6.8,983659.0,2627568.0
7.0,1207482.0,3548140.0
7.2,1484615.0,4789255.0
7.4,1825044.0,6463028.0
7.6,2246441.0,8722644.0
7.8,2766145.0,11778986.0
8.0,3408175.0,15897495.0
8.2,4204485.0,21460102.0
8.4,5190115.0,28971614.0
8.6,6415150.0,39108266.0
8.8,7936650.0,52793276.0
9.0,9828471.0,71264662.0
9.2,12190131.0,96198201.0
9.4,15136627.0,129852716.0
9.6,18821506.0,175281144.0
9.8,23440872.0,236606793.0
10.0,29239802.0,319405926.0
