time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1209.0,141.0
0.4,1474.0,190.0
0.6,1807.0,278.0
0.8,2201.0,384.0
1.0,2739.0,508.0
1.2,3358.0,693.0
1.4,4048.0,926.0
1.6,4891.0,1264.0
1.8,5941.0,1677.0
2.0,7280.0,2238.0
2.2,8895.0,2999.0
2.4,10869.0,4025.0
2.6,13366.0,5485.0
2.8,16288.0,7439.0
3.0,19922.0,10016.0
3.2,24373.0,13405.0
3.4,29849.0,18140.0
3.6,36529.0,24393.0
3.8,44705.0,32905.0
4.0,54630.0,44246.0
4.2,66791.0,59842.0
4.4,81949.0,80450.0
4.6,100426.0,108605.0
4.8,122898.0,146839.0
5.0,150262.0,198370.0
5.2,184197.0,267554.0
5.4,225623.0,361323.0
5.6,276416.0,487580.0
5.8,338696.0,657555.0
6.0,416202.0,887053.0
6.2,510559.0,1197538.0
6.4,626857.0,1615771.0
6.6,769127.0,2181756.0
6.8,945211.0,2944571.0
7.0,1162109.0,3973520.0
7.2,1430251.0,5364152.0
7.4,1760338.0,7242519.0
7.6,2168225.0,9777618.0
7.8,2674001.0,13200759.0
8.0,3299976.0,17819973.0
8.2,4078057.0,24056185.0
8.4,5041344.0,32474776.0
8.6,6240234.0,43835193.0
8.8,7735738.0,59171658.0
9.0,9602631.0,79872479.0
9.2,11934077.0,107828850.0
9.4,14852981.0,145563908.0
9.6,18511813.0,196491097.0
9.8,23114087.0,265252807.0
10.0,28908821.0,358050726.0
