time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1188.0,140.0
0.4,1417.0,175.0
0.6,1733.0,235.0
0.8,2087.0,315.0
1.0,2561.0,417.0
1.2,3111.0,572.0
1.4,3755.0,752.0
1.6,4533.0,1008.0
1.8,5513.0,1365.0
2.0,6664.0,1836.0
2.2,8164.0,2492.0
2.4,9921.0,3356.0
2.6,12061.0,4563.0
2.8,14845.0,6198.0
3.0,18121.0,8353.0
3.2,22272.0,11319.0
3.4,27091.0,15246.0
3.6,33071.0,20406.0
3.8,40575.0,27651.0
4.0,49410.0,37465.0
4.2,60314.0,50538.0
4.4,73718.0,68453.0
4.6,90155.0,92432.0
4.8,110302.0,125190.0
5.0,135526.0,169307.0
5.2,165773.0,228526.0
5.4,203159.0,308759.0
5.6,249111.0,417189.0
5.8,305033.0,563739.0
6.0,374093.0,761836.0
6.2,458974.0,1028988.0
6.4,564089.0,1389758.0
6.6,692556.0,1874769.0
6.8,850822.0,2530937.0
7.0,1045641.0,3416170.0
7.2,1285802.0,4611068.0
7.4,1582849.0,6224741.0
7.6,1949832.0,8401274.0
7.8,2403274.0,11340478.0
8.0,2965393.0,15312812.0
8.2,3659249.0,20669299.0
8.4,4524056.0,27896927.0
8.6,5596960.0,37657117.0
8.8,6932076.0,50836476.0
9.0,8594864.0,68621945.0
9.2,10676880.0,92638153.0
9.4,13277194.0,125057052.0
9.6,16537574.0,168806488.0
9.8,20639425.0,227860357.0
10.0,25791343.0,307580540.0
