time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1238.0,144.0
0.4,1511.0,203.0
0.6,1808.0,271.0
0.8,2209.0,371.0
1.0,2708.0,506.0
1.2,3324.0,683.0
1.4,4084.0,916.0
1.6,4931.0,1253.0
1.8,5967.0,1731.0
2.0,7399.0,2397.0
2.2,9032.0,3204.0
2.4,10946.0,4372.0
2.6,13374.0,5910.0
2.8,16300.0,8061.0
3.0,19796.0,10929.0
3.2,24203.0,14736.0
3.4,29688.0,19872.0
3.6,36128.0,26747.0
3.8,44101.0,36194.0
4.0,53861.0,48953.0
4.2,65968.0,66233.0
4.4,80861.0,89377.0
4.6,99074.0,120535.0
4.8,121062.0,162384.0
5.0,148351.0,219027.0
5.2,181603.0,295270.0
5.4,222252.0,399222.0
5.6,272567.0,539032.0
5.8,333939.0,727255.0
6.0,409478.0,981495.0
6.2,502509.0,1325889.0
6.4,617337.0,1790954.0
6.6,759293.0,2416710.0
6.8,933660.0,3263350.0
7.0,1148428.0,4406852.0
7.2,1414505.0,5947952.0
7.4,1743055.0,8029831.0
7.6,2148151.0,10841270.0
7.8,2650708.0,14636668.0
8.0,3275407.0,19759953.0
8.2,4051567.0,26670964.0
8.4,5015233.0,36001483.0
8.6,6217496.0,48594101.0
8.8,7720324.0,65599711.0
9.0,9599144.0,88548166.0
9.2,11953527.0,119538624.0
9.4,14911048.0,161365249.0
9.6,18629838.0,217836956.0
9.8,23310561.0,294053943.0
10.0,29226590.0,396945748.0
