time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1226.0,135.0
0.4,1497.0,192.0
0.6,1835.0,261.0
0.8,2249.0,355.0
1.0,2703.0,482.0
1.2,3320.0,642.0
1.4,4087.0,883.0
1.6,4982.0,1176.0
1.8,6096.0,1559.0
2.0,7457.0,2089.0
2.2,9100.0,2851.0
2.4,11135.0,3860.0
2.6,13678.0,5212.0
2.8,16685.0,7058.0
3.0,20513.0,9581.0
3.2,24869.0,13093.0
3.4,30455.0,17721.0
3.6,37131.0,23958.0
3.8,45327.0,32363.0
4.0,55216.0,43835.0
4.2,67647.0,59246.0
4.4,82717.0,79946.0
4.6,101282.0,107972.0
4.8,123831.0,145631.0
5.0,151314.0,197247.0
5.2,185329.0,266173.0
5.4,226919.0,358782.0
5.6,278366.0,483341.0
5.8,340760.0,651816.0
6.0,417394.0,879404.0
6.2,511579.0,1187574.0
6.4,627170.0,1602182.0
6.6,770129.0,2163978.0
6.8,946019.0,2918211.0
7.0,1163114.0,3939392.0
7.2,1430443.0,5316526.0
7.4,1760066.0,7178306.0
7.6,2168381.0,9688610.0
7.8,2673009.0,13080826.0
8.0,3297670.0,17658126.0
8.2,4071822.0,23835045.0
8.4,5034302.0,32176397.0
8.6,6233412.0,43441711.0
8.8,7724009.0,58637635.0
9.0,9583228.0,79150440.0
9.2,11906585.0,106840090.0
9.4,14816920.0,144235524.0
9.6,18469505.0,194686713.0
9.8,23063602.0,262814389.0
10.0,28847917.0,354773261.0
