time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1222.0,139.0
0.4,1478.0,194.0
0.6,1766.0,252.0
0.8,2164.0,334.0
1.0,2638.0,450.0
1.2,3226.0,600.0
1.4,3956.0,796.0
1.6,4838.0,1092.0
1.8,6001.0,1488.0
2.0,7352.0,1987.0
2.2,9010.0,2685.0
2.4,11036.0,3654.0
2.6,13501.0,4914.0
2.8,16531.0,6518.0
3.0,20191.0,8774.0
3.2,24660.0,11832.0
3.4,30249.0,16005.0
3.6,36868.0,21706.0
3.8,45226.0,29168.0
4.0,54987.0,39619.0
4.2,67106.0,53470.0
4.4,82008.0,72284.0
4.6,100146.0,97691.0
4.8,122768.0,131918.0
5.0,150217.0,178258.0
5.2,183755.0,240643.0
5.4,225378.0,324587.0
5.6,276664.0,438622.0
5.8,339171.0,593036.0
6.0,415334.0,799520.0
6.2,509254.0,1078682.0
6.4,625433.0,1456503.0
6.6,767047.0,1964922.0
6.8,941900.0,2653211.0
7.0,1157951.0,3582304.0
7.2,1424128.0,4836798.0
7.4,1751937.0,6532132.0
7.6,2157051.0,8821147.0
7.8,2656882.0,11905039.0
8.0,3275449.0,16075057.0
8.2,4042440.0,21698675.0
8.4,4992097.0,29289987.0
8.6,6171306.0,39536399.0
8.8,7638758.0,53371191.0
9.0,9466054.0,72045112.0
9.2,11747050.0,97242148.0
9.4,14598147.0,131261008.0
9.6,18165755.0,177184499.0
9.8,22642353.0,239161094.0
10.0,28268799.0,322854825.0
