time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1211.0,130.0
0.4,1466.0,179.0
0.6,1808.0,234.0
0.8,2202.0,316.0
1.0,2681.0,436.0
1.2,3245.0,597.0
1.4,3906.0,812.0
1.6,4828.0,1086.0
1.8,5997.0,1471.0
2.0,7385.0,1954.0
2.2,9067.0,2640.0
2.4,11100.0,3562.0
2.6,13540.0,4739.0
2.8,16551.0,6320.0
3.0,20366.0,8559.0
3.2,24914.0,11532.0
3.4,30406.0,15566.0
3.6,37071.0,20994.0
3.8,45449.0,28461.0
4.0,55607.0,38450.0
4.2,68095.0,51977.0
4.4,83308.0,70033.0
4.6,102064.0,94582.0
4.8,124722.0,127694.0
5.0,152765.0,172562.0
5.2,186844.0,232879.0
5.4,228580.0,314613.0
5.6,279905.0,424536.0
5.8,342694.0,573410.0
6.0,421039.0,774026.0
6.2,516468.0,1044569.0
6.4,633670.0,1409746.0
6.6,778453.0,1904876.0
6.8,955267.0,2572199.0
7.0,1173196.0,3473628.0
7.2,1442302.0,4689094.0
7.4,1773653.0,6331032.0
7.6,2181463.0,8546478.0
7.8,2687110.0,11539042.0
8.0,3310611.0,15576827.0
8.2,4084531.0,21029870.0
8.4,5041163.0,28389215.0
8.6,6229607.0,38328196.0
8.8,7705858.0,51741663.0
9.0,9544550.0,69853522.0
9.2,11836498.0,94287616.0
9.4,14699839.0,127277971.0
9.6,18281501.0,171820238.0
9.8,22773337.0,231932796.0
10.0,28405284.0,313089485.0
