time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1215.0,133.0
0.4,1478.0,179.0
0.6,1819.0,243.0
0.8,2243.0,324.0
1.0,2806.0,427.0
1.2,3405.0,575.0
1.4,4113.0,778.0
1.6,5062.0,1032.0
1.8,6184.0,1430.0
2.0,7581.0,1894.0
2.2,9215.0,2559.0
2.4,11236.0,3407.0
2.6,13655.0,4570.0
2.8,16723.0,6119.0
3.0,20395.0,8178.0
3.2,24923.0,11012.0
3.4,30589.0,14974.0
3.6,37425.0,20213.0
3.8,45755.0,27374.0
4.0,55885.0,37004.0
4.2,68609.0,50014.0
4.4,83992.0,67614.0
4.6,102767.0,91180.0
4.8,125820.0,123087.0
5.0,154119.0,166882.0
5.2,188433.0,225627.0
5.4,230831.0,304757.0
5.6,282478.0,411775.0
5.8,346077.0,555244.0
6.0,424093.0,749534.0
6.2,520027.0,1011661.0
6.4,637871.0,1364597.0
6.6,782368.0,1842524.0
6.8,959504.0,2488041.0
7.0,1178505.0,3359463.0
7.2,1449067.0,4534052.0
7.4,1781177.0,6122968.0
7.6,2192312.0,8263201.0
7.8,2698987.0,11158552.0
8.0,3323827.0,15062398.0
8.2,4098132.0,20331701.0
8.4,5058461.0,27443676.0
8.6,6248600.0,37037437.0
8.8,7727053.0,49996779.0
9.0,9566360.0,67489726.0
9.2,11859440.0,91104346.0
9.4,14720182.0,122983833.0
9.6,18296303.0,166013894.0
9.8,22776006.0,224091515.0
10.0,28394419.0,302497596.0
