time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1208.0,132.0
0.4,1486.0,187.0
0.6,1807.0,246.0
0.8,2207.0,335.0
1.0,2678.0,462.0
1.2,3265.0,614.0
1.4,3987.0,834.0
1.6,4840.0,1129.0
1.8,5928.0,1524.0
2.0,7240.0,2076.0
2.2,8817.0,2822.0
2.4,10842.0,3805.0
2.6,13271.0,5115.0
2.8,16245.0,6847.0
3.0,19892.0,9124.0
3.2,24423.0,12438.0
3.4,29909.0,16762.0
3.6,36611.0,22613.0
3.8,44549.0,30570.0
4.0,54446.0,41292.0
4.2,66529.0,56030.0
4.4,81652.0,75688.0
4.6,99869.0,102497.0
4.8,122519.0,138537.0
5.0,150129.0,187659.0
5.2,183943.0,252731.0
5.4,225004.0,340739.0
5.6,275775.0,460014.0
5.8,338140.0,620322.0
6.0,415023.0,837080.0
6.2,508683.0,1130053.0
6.4,624460.0,1525650.0
6.6,766076.0,2059558.0
6.8,941169.0,2780306.0
7.0,1156146.0,3752944.0
7.2,1421687.0,5066415.0
7.4,1748408.0,6840616.0
7.6,2153565.0,9235262.0
7.8,2654525.0,12466823.0
8.0,3275787.0,16825659.0
8.2,4043337.0,22717515.0
8.4,4996350.0,30665004.0
8.6,6180703.0,41398831.0
8.8,7652380.0,55883810.0
9.0,9489669.0,75438904.0
9.2,11782954.0,101830331.0
9.4,14652003.0,137453515.0
9.6,18248508.0,185546879.0
9.8,22767927.0,250464196.0
10.0,28454076.0,338067342.0
