time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1231.0,135.0
0.4,1501.0,175.0
0.6,1831.0,260.0
0.8,2258.0,349.0
1.0,2740.0,472.0
1.2,3320.0,697.0
1.4,4125.0,960.0
1.6,5051.0,1285.0
1.8,6151.0,1711.0
2.0,7523.0,2290.0
2.2,9201.0,3094.0
2.4,11210.0,4213.0
2.6,13735.0,5718.0
2.8,16701.0,7762.0
3.0,20436.0,10452.0
3.2,24965.0,14098.0
3.4,30430.0,19090.0
3.6,37132.0,25914.0
3.8,45360.0,35006.0
4.0,55453.0,47310.0
4.2,67848.0,63647.0
4.4,83084.0,85887.0
4.6,102077.0,115690.0
4.8,124814.0,156265.0
5.0,152860.0,210590.0
5.2,186913.0,284085.0
5.4,228895.0,383656.0
5.6,280038.0,517494.0
5.8,343591.0,697790.0
6.0,420710.0,941983.0
6.2,515463.0,1271047.0
6.4,633134.0,1715271.0
6.6,778138.0,2315841.0
6.8,957085.0,3124365.0
7.0,1177436.0,4216751.0
7.2,1448000.0,5695606.0
7.4,1783311.0,7688726.0
7.6,2198337.0,10381332.0
7.8,2711412.0,14011434.0
8.0,3347136.0,18915715.0
8.2,4137556.0,25531498.0
8.4,5119576.0,34465779.0
8.6,6343468.0,46525229.0
8.8,7869007.0,62806498.0
9.0,9773311.0,84781393.0
9.2,12155802.0,114453709.0
9.4,15141153.0,154501364.0
9.6,18887596.0,208557277.0
9.8,23610959.0,281522385.0
10.0,29558928.0,380031380.0
