time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1201.0,123.0
0.4,1458.0,162.0
0.6,1808.0,253.0
0.8,2210.0,342.0
1.0,2687.0,461.0
1.2,3257.0,610.0
1.4,3996.0,806.0
1.6,4859.0,1109.0
1.8,5967.0,1516.0
2.0,7284.0,2003.0
2.2,8979.0,2706.0
2.4,11014.0,3677.0
2.6,13453.0,5002.0
2.8,16487.0,6790.0
3.0,20244.0,9217.0
3.2,24716.0,12503.0
3.4,30063.0,16858.0
3.6,36748.0,22765.0
3.8,44954.0,30840.0
4.0,55265.0,41456.0
4.2,67603.0,56007.0
4.4,82719.0,75806.0
4.6,101240.0,102484.0
4.8,123768.0,138249.0
5.0,151348.0,186529.0
5.2,185326.0,251353.0
5.4,227072.0,338925.0
5.6,277911.0,457634.0
5.8,340359.0,618033.0
6.0,417409.0,834050.0
6.2,511913.0,1126250.0
6.4,628115.0,1520735.0
6.6,770663.0,2054135.0
6.8,946777.0,2774931.0
7.0,1162414.0,3747457.0
7.2,1429719.0,5059952.0
7.4,1759221.0,6829886.0
7.6,2166223.0,9220190.0
7.8,2670446.0,12443723.0
8.0,3296261.0,16795780.0
8.2,4068992.0,22671122.0
8.4,5027699.0,30603609.0
8.6,6221200.0,41312179.0
8.8,7705928.0,55772072.0
9.0,9553669.0,75278475.0
9.2,11861642.0,101612329.0
9.4,14747692.0,137182384.0
9.6,18364782.0,185182848.0
9.8,22911628.0,249977272.0
10.0,28630660.0,337445184.0
