time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1242.0,142.0
0.4,1518.0,197.0
0.6,1834.0,275.0
0.8,2247.0,374.0
1.0,2768.0,508.0
1.2,3347.0,705.0
1.4,4121.0,943.0
1.6,5066.0,1307.0
1.8,6192.0,1788.0
2.0,7566.0,2432.0
2.2,9276.0,3324.0
2.4,11349.0,4556.0
2.6,14014.0,6176.0
2.8,17182.0,8478.0
3.0,21010.0,11443.0
3.2,25707.0,15482.0
3.4,31334.0,20903.0
3.6,38216.0,28336.0
3.8,46659.0,38328.0
4.0,56952.0,51920.0
4.2,69755.0,70110.0
4.4,85595.0,94623.0
4.6,104973.0,127770.0
4.8,128524.0,172302.0
5.0,157479.0,232727.0
5.2,193048.0,313490.0
5.4,236494.0,423651.0
5.6,289963.0,572317.0
5.8,355030.0,772201.0
6.0,435429.0,1041821.0
6.2,534767.0,1406808.0
6.4,656552.0,1899737.0
6.6,806765.0,2563204.0
6.8,991417.0,3459303.0
7.0,1219882.0,4669594.0
7.2,1501659.0,6301656.0
7.4,1850917.0,8505687.0
7.6,2283409.0,11483507.0
7.8,2817695.0,15498708.0
8.0,3481499.0,20917630.0
8.2,4306772.0,28239771.0
8.4,5332407.0,38113752.0
8.6,6612230.0,51445968.0
8.8,8204819.0,69454010.0
9.0,10201375.0,93755169.0
9.2,12701000.0,126547582.0
9.4,15835131.0,170819491.0
9.6,19780410.0,230591494.0
9.8,24750250.0,311275441.0
10.0,31030852.0,420176762.0
