time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1223.0,128.0
0.4,1508.0,172.0
0.6,1819.0,236.0
0.8,2207.0,300.0
1.0,2707.0,390.0
1.2,3311.0,517.0
1.4,4063.0,699.0
1.6,4950.0,975.0
1.8,6061.0,1278.0
2.0,7400.0,1709.0
2.2,9011.0,2288.0
2.4,11027.0,3135.0
2.6,13470.0,4217.0
2.8,16424.0,5659.0
3.0,20135.0,7524.0
3.2,24640.0,10149.0
3.4,30212.0,13707.0
3.6,36827.0,18512.0
3.8,45032.0,25009.0
4.0,55358.0,33690.0
4.2,67645.0,45456.0
4.4,82740.0,61370.0
4.6,101261.0,82661.0
4.8,123853.0,111231.0
5.0,151264.0,149848.0
5.2,185327.0,202224.0
5.4,226517.0,273112.0
5.6,277796.0,368591.0
5.8,340149.0,497282.0
6.0,417149.0,672144.0
6.2,511406.0,906735.0
6.4,626773.0,1224475.0
6.6,769599.0,1653745.0
6.8,944995.0,2231487.0
7.0,1159374.0,3011567.0
7.2,1423274.0,4065797.0
7.4,1747384.0,5490380.0
7.6,2148602.0,7413515.0
7.8,2643361.0,10010531.0
8.0,3254923.0,13510350.0
8.2,4011806.0,18238274.0
8.4,4948525.0,24623161.0
8.6,6107072.0,33240174.0
8.8,7542156.0,44867610.0
9.0,9328029.0,60571386.0
9.2,11549172.0,81763889.0
9.4,14321071.0,110368729.0
9.6,17775441.0,148988245.0
9.8,22093671.0,201116391.0
10.0,27502701.0,271481048.0
