,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1162.0,112.0
2,0.2,1358.0,127.0
3,0.3,1554.0,143.0
4,0.4,1799.0,166.0
5,0.5,2113.0,193.0
6,0.6,2493.0,213.0
7,0.7,2876.0,239.0
8,0.8,3342.0,281.0
9,0.9,3840.0,322.0
10,1.0,4507.0,365.0
11,1.1,5233.0,427.0
12,1.2,6081.0,479.0
13,1.3,6996.0,539.0
14,1.4,8128.0,620.0
15,1.5,9414.0,698.0
16,1.6,10865.0,786.0
17,1.7,12590.0,869.0
18,1.8,14638.0,992.0
19,1.9,17036.0,1120.0
20,2.0,19849.0,1262.0
21,2.1,23092.0,1430.0
22,2.2,26807.0,1600.0
23,2.3,31186.0,1817.0
24,2.4,36279.0,2082.0
25,2.5,42217.0,2342.0
26,2.6,48953.0,2682.0
27,2.7,56901.0,3034.0
28,2.8,65996.0,3450.0
29,2.9,76746.0,3923.0
30,3.0,89193.0,4479.0
31,3.1,103557.0,5049.0
32,3.2,120078.0,5774.0
33,3.3,139603.0,6598.0
34,3.4,162457.0,7530.0
35,3.5,188991.0,8520.0
36,3.6,220223.0,9722.0
37,3.7,256162.0,11145.0
38,3.8,297833.0,12705.0
39,3.9,346093.0,14593.0
40,4.0,402778.0,16724.0
41,4.1,468402.0,19070.0
42,4.2,544224.0,21764.0
43,4.3,633028.0,24825.0
44,4.4,734805.0,28394.0
45,4.5,854056.0,32435.0
46,4.6,992744.0,37061.0
47,4.7,1153210.0,42372.0
48,4.8,1339730.0,48295.0
49,4.9,1556209.0,55209.0
50,5.0,1809094.0,63075.0
51,5.1,2102336.0,72364.0
52,5.2,2443884.0,82662.0
53,5.3,2839539.0,94615.0
54,5.4,3299394.0,108365.0
55,5.5,3832830.0,123898.0
56,5.6,4454105.0,141943.0
57,5.7,5174665.0,162278.0
58,5.8,6013174.0,185853.0
59,5.9,6987124.0,212909.0
60,6.0,8120318.0,244526.0
61,6.1,9436153.0,280546.0
62,6.2,10963191.0,321658.0
63,6.3,12739174.0,369226.0
64,6.4,14799195.0,423681.0
65,6.5,17195203.0,485952.0
66,6.6,19980220.0,557730.0
67,6.7,23212733.0,640187.0
68,6.8,26967086.0,734959.0
69,6.9,31333245.0,843221.0
70,7.0,36406570.0,968007.0
71,7.1,42296394.0,1111528.0
72,7.2,49145210.0,1277310.0
73,7.3,57102586.0,1468079.0
74,7.4,66352012.0,1688335.0
75,7.5,77099909.0,1941800.0
76,7.6,89585023.0,2232677.0
77,7.7,104088066.0,2569148.0
78,7.8,120933460.0,2956270.0
79,7.9,140510039.0,3402571.0
80,8.0,163250971.0,3916773.0
