time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1191.0,140.0
0.4,1454.0,181.0
0.6,1773.0,238.0
0.8,2144.0,311.0
1.0,2635.0,422.0
1.2,3181.0,578.0
1.4,3912.0,780.0
1.6,4777.0,1032.0
1.8,5843.0,1382.0
2.0,7109.0,1851.0
2.2,8762.0,2528.0
2.4,10692.0,3539.0
2.6,13029.0,4747.0
2.8,15952.0,6427.0
3.0,19577.0,8709.0
3.2,23907.0,11797.0
3.4,29210.0,15839.0
3.6,35746.0,21505.0
3.8,43758.0,29206.0
4.0,53380.0,39527.0
4.2,65596.0,53354.0
4.4,80439.0,72191.0
4.6,98207.0,97776.0
4.8,120145.0,132121.0
5.0,146769.0,178402.0
5.2,179731.0,240565.0
5.4,219858.0,325846.0
5.6,268719.0,439655.0
5.8,328194.0,594270.0
6.0,401221.0,802398.0
6.2,491353.0,1083607.0
6.4,600820.0,1464628.0
6.6,736565.0,1978146.0
6.8,901669.0,2668926.0
7.0,1104489.0,3604266.0
7.2,1353719.0,4866688.0
7.4,1660240.0,6571163.0
7.6,2036526.0,8871941.0
7.8,2497857.0,11973976.0
8.0,3066286.0,16166873.0
8.2,3766149.0,21825785.0
8.4,4628057.0,29469419.0
8.6,5691413.0,39783172.0
8.8,7003461.0,53700539.0
9.0,8626264.0,72509058.0
9.2,10632120.0,97891209.0
9.4,13111010.0,132147963.0
9.6,16185896.0,178394281.0
9.8,19998607.0,240832278.0
10.0,24734029.0,325119875.0
