time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1202.0,130.0
0.4,1454.0,170.0
0.6,1769.0,240.0
0.8,2197.0,328.0
1.0,2650.0,447.0
1.2,3197.0,616.0
1.4,3951.0,853.0
1.6,4795.0,1140.0
1.8,5879.0,1558.0
2.0,7200.0,2061.0
2.2,8792.0,2774.0
2.4,10778.0,3762.0
2.6,13184.0,5126.0
2.8,16065.0,6953.0
3.0,19542.0,9362.0
3.2,23891.0,12680.0
3.4,29224.0,17172.0
3.6,35703.0,22987.0
3.8,43853.0,30951.0
4.0,53613.0,41927.0
4.2,65481.0,56840.0
4.4,79881.0,76513.0
4.6,97702.0,103197.0
4.8,119555.0,139552.0
5.0,146239.0,188795.0
5.2,178906.0,255109.0
5.4,218715.0,344666.0
5.6,267691.0,465157.0
5.8,327611.0,628176.0
6.0,400857.0,848387.0
6.2,490837.0,1146508.0
6.4,601134.0,1548939.0
6.6,735471.0,2091714.0
6.8,899628.0,2823697.0
7.0,1102481.0,3812961.0
7.2,1351615.0,5148644.0
7.4,1656739.0,6951762.0
7.6,2033322.0,9384302.0
7.8,2495460.0,12668378.0
8.0,3065240.0,17108737.0
8.2,3767547.0,23100293.0
8.4,4631616.0,31181599.0
8.6,5696495.0,42097970.0
8.8,7010907.0,56837176.0
9.0,8635702.0,76740335.0
9.2,10647018.0,103603958.0
9.4,13132862.0,139870492.0
9.6,16219573.0,188814817.0
9.8,20052253.0,254896674.0
10.0,24818433.0,344072071.0
