time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1217.0,141.0
0.4,1492.0,192.0
0.6,1818.0,279.0
0.8,2189.0,383.0
1.0,2680.0,530.0
1.2,3237.0,719.0
1.4,3927.0,1001.0
1.6,4810.0,1362.0
1.8,5845.0,1872.0
2.0,7116.0,2592.0
2.2,8835.0,3539.0
2.4,10784.0,4874.0
2.6,13253.0,6614.0
2.8,16253.0,8885.0
3.0,19914.0,11947.0
3.2,24370.0,16316.0
3.4,29927.0,22016.0
3.6,36386.0,29818.0
3.8,44652.0,40326.0
4.0,54575.0,54524.0
4.2,66683.0,73490.0
4.4,81494.0,99098.0
4.6,99865.0,133894.0
4.8,122265.0,180731.0
5.0,149429.0,244477.0
5.2,182454.0,329991.0
5.4,223165.0,445674.0
5.6,272631.0,602429.0
5.8,333456.0,814179.0
6.0,408081.0,1099316.0
6.2,499494.0,1484180.0
6.4,612289.0,2003044.0
6.6,750667.0,2704857.0
6.8,920178.0,3652263.0
7.0,1129095.0,4932040.0
7.2,1385578.0,6656990.0
7.4,1700633.0,8985889.0
7.6,2089080.0,12129465.0
7.8,2567522.0,16375992.0
8.0,3158046.0,22111987.0
8.2,3886838.0,29854158.0
8.4,4784366.0,40305608.0
8.6,5895991.0,54409301.0
8.8,7270372.0,73450665.0
9.0,8976529.0,99157893.0
9.2,11091826.0,133861486.0
9.4,13722330.0,180710280.0
9.6,16989842.0,243935702.0
9.8,21065955.0,329313817.0
10.0,26154450.0,444533464.0
