time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1189.0,137.0
0.4,1438.0,189.0
0.6,1783.0,247.0
0.8,2179.0,307.0
1.0,2685.0,416.0
1.2,3239.0,548.0
1.4,3937.0,731.0
1.6,4813.0,1011.0
1.8,5880.0,1412.0
2.0,7110.0,1917.0
2.2,8811.0,2601.0
2.4,10804.0,3501.0
2.6,13220.0,4678.0
2.8,16204.0,6260.0
3.0,19845.0,8435.0
3.2,24074.0,11573.0
3.4,29468.0,15609.0
3.6,36013.0,21018.0
3.8,43898.0,28454.0
4.0,53740.0,38637.0
4.2,65837.0,52312.0
4.4,80575.0,70629.0
4.6,98589.0,95725.0
4.8,120337.0,129183.0
5.0,147356.0,174869.0
5.2,180228.0,236661.0
5.4,220846.0,319710.0
5.6,270125.0,432561.0
5.8,330550.0,584486.0
6.0,404587.0,791188.0
6.2,494538.0,1068217.0
6.4,605642.0,1442327.0
6.6,741507.0,1948051.0
6.8,909174.0,2630527.0
7.0,1114396.0,3553218.0
7.2,1365477.0,4799905.0
7.4,1674174.0,6483314.0
7.6,2054007.0,8755077.0
7.8,2520152.0,11821558.0
8.0,3094270.0,15959655.0
8.2,3800812.0,21547807.0
8.4,4670074.0,29094201.0
8.6,5741187.0,39282297.0
8.8,7063018.0,53029526.0
9.0,8694802.0,71584398.0
9.2,10711896.0,96645241.0
9.4,13208534.0,130470816.0
9.6,16300431.0,176141648.0
9.8,20135316.0,237784187.0
10.0,24895963.0,321010142.0
